name,type,start_time,duration
"ICM42688 SPI","enable",2.472813875,0.000000125
"ICM42688 SPI","disable",2.472890625,0.000000125
"ICM42688 SPI","error",2.4729645,0.00000325
"ICM42688 SPI","error",2.473012875,0.00000075
"ICM42688 SPI","error",2.473057875,0.000001625
"ICM42688 SPI","error",2.47309,0.00007675
"ICM42688 SPI","enable",2.52570025,0.000000125
"ICM42688 SPI","disable",2.5257345,0.000000125
"ICM42688 SPI","error",2.525763,0.000002125
"ICM42688 SPI","error",2.525795625,0.000030875
"ICM42688 SPI","error",2.525855,0.000002
"ICM42688 SPI","error",2.525898875,0.00000425
"ICM42688 SPI","enable",2.525930375,0.000000125
"ICM42688 SPI","disable",2.525964625,0.000000125
"ICM42688 SPI","error",2.525994375,0.00000025
"ICM42688 SPI","error",2.52599475,0.000000625
"ICM42688 SPI","enable",2.5260185,0.000000125
"ICM42688 SPI","disable",2.526018625,0.000000125
"ICM42688 SPI","enable",2.52602,0.000000125
"ICM42688 SPI","disable",2.526056625,0.000000125
"ICM42688 SPI","error",2.526086375,0.000000875
"ICM42688 SPI","error",2.52611775,0.000030875
"ICM42688 SPI","error",2.526178875,0.00000025
"ICM42688 SPI","error",2.526209625,0.000076625
"ICM42688 SPI","error",2.52634725,0.000030875
"ICM42688 SPI","enable",2.526530875,0.000000125
"ICM42688 SPI","disable",2.526700625,0.000000125
"ICM42688 SPI","error",2.52672825,0.00000275
"ICM42688 SPI","error",2.5268075,0.000077
"ICM42688 SPI","error",2.52706125,0.000002625
"ICM42688 SPI","enable",2.527094,0.000000125
"ICM42688 SPI","disable",2.527171125,0.000000125
"ICM42688 SPI","enable",2.579695375,0.000000125
"ICM42688 SPI","disable",2.579727875,0.000000125
"ICM42688 SPI","error",2.579756375,0.00000225
"ICM42688 SPI","error",2.579789125,0.00003075
"ICM42688 SPI","error",2.579927375,0.000030875
"ICM42688 SPI","error",2.579986375,0.000002375
"ICM42688 SPI","error",2.58001925,0.000031
"ICM42688 SPI","error",2.58008025,0.0000005
"ICM42688 SPI","enable",2.580108375,0.000000125
"ICM42688 SPI","disable",2.580142125,0.000000125
"ICM42688 SPI","error",2.58017,0.0000025
"ICM42688 SPI","enable",2.58020225,0.000000125
"ICM42688 SPI","disable",2.580279625,0.000000125
"ICM42688 SPI","error",2.58034075,0.000031125
"ICM42688 SPI","error",2.580399375,0.000002625
"ICM42688 SPI","error",2.580446375,0.00000175
"ICM42688 SPI","error",2.58049325,0.00000075
"ICM42688 SPI","error",2.5805245,0.000169375
"ICM42688 SPI","error",2.58072325,0.00000125
"ICM42688 SPI","error",2.5807985,0.000079125
"ICM42688 SPI","error",2.58090625,0.000002
"ICM42688 SPI","error",2.581000125,0.0000005
"ICM42688 SPI","enable",2.58107525,0.000000125
"ICM42688 SPI","disable",2.581153625,0.000000125
"ICM42688 SPI","enable",2.63368675,0.000000125
"ICM42688 SPI","disable",2.633721375,0.000000125
"ICM42688 SPI","error",2.633750375,0.000001625
"ICM42688 SPI","error",2.6337825,0.000030875
"ICM42688 SPI","enable",2.633919375,0.000000125
"ICM42688 SPI","disable",2.6339515,0.000000125
"ICM42688 SPI","error",2.633980375,0.000001875
"ICM42688 SPI","enable",2.63400525,0.000000125
"ICM42688 SPI","disable",2.63400575,0.000000125
"ICM42688 SPI","enable",2.63400725,0.000000125
"ICM42688 SPI","disable",2.6340435,0.000000125
"ICM42688 SPI","enable",2.634104,0.000000125
"ICM42688 SPI","disable",2.63413575,0.000000125
"ICM42688 SPI","error",2.63416375,0.00000225
"ICM42688 SPI","enable",2.634193625,0.000000125
"ICM42688 SPI","disable",2.634273,0.000000125
"ICM42688 SPI","error",2.634334125,0.000030875
"ICM42688 SPI","error",2.6343935,0.000002
"ICM42688 SPI","error",2.634440375,0.000001125
"ICM42688 SPI","error",2.63447975,0.00000025
"ICM42688 SPI","enable",2.6345155,0.000000125
"ICM42688 SPI","disable",2.63468725,0.000000125
"ICM42688 SPI","error",2.63471725,0.000000625
"ICM42688 SPI","enable",2.6347925,0.000000125
"ICM42688 SPI","disable",2.634871,0.000000125
"ICM42688 SPI","error",2.634900375,0.00000125
"ICM42688 SPI","error",2.63494725,0.000000875
"ICM42688 SPI","enable",2.635069375,0.000000125
"ICM42688 SPI","disable",2.635147,0.000000125
"ICM42688 SPI","enable",2.687681875,0.000000125
"ICM42688 SPI","disable",2.6877155,0.000000125
"ICM42688 SPI","error",2.687742875,0.00000275
"ICM42688 SPI","error",2.687775875,0.000031125
"ICM42688 SPI","error",2.687836625,0.000000875
"ICM42688 SPI","error",2.687912,0.00003375
"ICM42688 SPI","enable",2.688005625,0.000000125
"ICM42688 SPI","disable",2.688037375,0.000000125
"ICM42688 SPI","error",2.688066625,0.000001375
"ICM42688 SPI","error",2.688094875,0.000034375
"ICM42688 SPI","error",2.688155875,0.000003875
"ICM42688 SPI","enable",2.688188625,0.000000125
"ICM42688 SPI","disable",2.688266875,0.000000125
"ICM42688 SPI","error",2.688324875,0.000033875
"ICM42688 SPI","error",2.68838625,0.000003
"ICM42688 SPI","error",2.6884335,0.000001875
"ICM42688 SPI","error",2.688480125,0.000001125
"ICM42688 SPI","error",2.688507875,0.00017325
"ICM42688 SPI","error",2.688709625,0.000002
"ICM42688 SPI","error",2.68878825,0.000077
"ICM42688 SPI","error",2.688892625,0.00000275
"ICM42688 SPI","error",2.688983375,0.0000045
"ICM42688 SPI","error",2.689033375,0.00000025
"ICM42688 SPI","enable",2.6890615,0.000000125
"ICM42688 SPI","disable",2.68914075,0.000000125
"ICM42688 SPI","error",2.741677625,0.00003075
"ICM42688 SPI","error",2.741738625,0.000000375
"ICM42688 SPI","enable",2.74176675,0.000000125
"ICM42688 SPI","disable",2.741800375,0.000000125
"ICM42688 SPI","error",2.74182925,0.0000015
"ICM42688 SPI","enable",2.741907625,0.000000125
"ICM42688 SPI","disable",2.741938375,0.000000125
"ICM42688 SPI","error",2.741968625,0.0000005
"ICM42688 SPI","enable",2.741993125,0.000000125
"ICM42688 SPI","disable",2.741993625,0.000000125
"ICM42688 SPI","error",2.741996875,0.000034
"ICM42688 SPI","enable",2.742090625,0.000000125
"ICM42688 SPI","disable",2.74212225,0.000000125
"ICM42688 SPI","error",2.742151625,0.00000125
"ICM42688 SPI","error",2.742179875,0.0000805
"ICM42688 SPI","error",2.742321125,0.00003075
"ICM42688 SPI","error",2.74238175,0.000000625
"ICM42688 SPI","error",2.742425375,0.000003
"ICM42688 SPI","error",2.74250475,0.00016975
"ICM42688 SPI","error",2.742747875,0.00000275
"ICM42688 SPI","enable",2.742779625,0.000000125
"ICM42688 SPI","disable",2.74277975,0.000000125
"ICM42688 SPI","enable",2.74278,0.000000125
"ICM42688 SPI","disable",2.742857875,0.000000125
"ICM42688 SPI","error",2.742886,0.00000025
"ICM42688 SPI","error",2.742886375,0.000000625
"ICM42688 SPI","error",2.742930625,0.000000375
"ICM42688 SPI","error",2.742931,0.000004
"ICM42688 SPI","error",2.743024875,0.000001875
"ICM42688 SPI","error",2.74305725,0.00007675
"ICM42688 SPI","enable",2.795669875,0.000000125
"ICM42688 SPI","disable",2.79570175,0.000000125
"ICM42688 SPI","error",2.795731,0.0000015
"ICM42688 SPI","error",2.795763,0.00003075
"ICM42688 SPI","error",2.795867,0.000003125
"ICM42688 SPI","enable",2.79589975,0.000000125
"ICM42688 SPI","disable",2.795931875,0.000000125
"ICM42688 SPI","error",2.795960875,0.00000175
"ICM42688 SPI","error",2.795993125,0.000031
"ICM42688 SPI","error",2.796051625,0.000003
"ICM42688 SPI","enable",2.796084625,0.000000125
"ICM42688 SPI","disable",2.796116125,0.000000125
"ICM42688 SPI","error",2.796144625,0.00000175
"ICM42688 SPI","enable",2.79617675,0.000000125
"ICM42688 SPI","disable",2.7962535,0.000000125
"ICM42688 SPI","error",2.796314625,0.00003075
"ICM42688 SPI","error",2.796373875,0.000002
"ICM42688 SPI","error",2.796420875,0.000001125
"ICM42688 SPI","enable",2.796495875,0.000000125
"ICM42688 SPI","disable",2.796667625,0.000000125
"ICM42688 SPI","error",2.796697625,0.000000625
"ICM42688 SPI","enable",2.796772875,0.000000125
"ICM42688 SPI","disable",2.796851375,0.000000125
"ICM42688 SPI","error",2.796880875,0.000001125
"ICM42688 SPI","error",2.796927625,0.000000875
"ICM42688 SPI","enable",2.797049875,0.000000125
"ICM42688 SPI","disable",2.797127375,0.000000125
"ICM42688 SPI","enable",2.849663125,0.000000125
"ICM42688 SPI","disable",2.84969525,0.000000125
"ICM42688 SPI","error",2.849724125,0.00000175
"ICM42688 SPI","error",2.849756375,0.000031125
"ICM42688 SPI","enable",2.849893,0.000000125
"ICM42688 SPI","disable",2.849925375,0.000000125
"ICM42688 SPI","enable",2.849979,0.000000125
"ICM42688 SPI","disable",2.849979375,0.000000125
"ICM42688 SPI","enable",2.849980875,0.000000125
"ICM42688 SPI","disable",2.849981375,0.000000125
"ICM42688 SPI","enable",2.84998225,0.000000125
"ICM42688 SPI","disable",2.8499825,0.000000125
"ICM42688 SPI","enable",2.84998275,0.000000125
"ICM42688 SPI","disable",2.850017375,0.000000125
"ICM42688 SPI","enable",2.850076125,0.000000125
"ICM42688 SPI","disable",2.8501095,0.000000125
"ICM42688 SPI","error",2.850137125,0.00000275
"ICM42688 SPI","enable",2.85017,0.000000125
"ICM42688 SPI","disable",2.850247125,0.000000125
"ICM42688 SPI","enable",2.850306125,0.000000125
"ICM42688 SPI","disable",2.85033875,0.000000125
"ICM42688 SPI","error",2.850367125,0.00000225
"ICM42688 SPI","error",2.850414125,0.00000125
"ICM42688 SPI","error",2.850461,0.00000025
"ICM42688 SPI","error",2.85049175,0.000169375
"ICM42688 SPI","error",2.850691,0.00000075
"ICM42688 SPI","enable",2.850766125,0.000000125
"ICM42688 SPI","disable",2.85084475,0.000000125
"ICM42688 SPI","error",2.850874,0.0000015
"ICM42688 SPI","error",2.850963625,0.00000425
"ICM42688 SPI","error",2.85101025,0.000003375
"ICM42688 SPI","error",2.851043,0.000077875
"ICM42688 SPI","error",2.903657375,0.00003175
"ICM42688 SPI","error",2.903716375,0.000003
"ICM42688 SPI","enable",2.90374925,0.000000125
"ICM42688 SPI","disable",2.9037805,0.000000125
"ICM42688 SPI","error",2.90381025,0.000001
"ICM42688 SPI","enable",2.903885375,0.000000125
"ICM42688 SPI","disable",2.903919125,0.000000125
"ICM42688 SPI","error",2.903947125,0.000002375
"ICM42688 SPI","enable",2.903979375,0.000000125
"ICM42688 SPI","disable",2.904010875,0.000000125
"ICM42688 SPI","error",2.9040405,0.000001
"ICM42688 SPI","error",2.904072,0.000031
"ICM42688 SPI","enable",2.90416225,0.000000125
"ICM42688 SPI","disable",2.904240375,0.000000125
"ICM42688 SPI","error",2.90427025,0.00000075
"ICM42688 SPI","error",2.9043015,0.000031125
"ICM42688 SPI","error",2.904359375,0.000003375
"ICM42688 SPI","error",2.904406375,0.0000025
"ICM42688 SPI","error",2.90445325,0.0000015
"ICM42688 SPI","enable",2.904481375,0.000000125
"ICM42688 SPI","disable",2.9046545,0.000000125
"ICM42688 SPI","error",2.904730125,0.000000875
"ICM42688 SPI","error",2.90476175,0.000077
"ICM42688 SPI","error",2.9048665,0.000002375
"ICM42688 SPI","error",2.904913125,0.000002375
"ICM42688 SPI","error",2.90496025,0.000001125
"ICM42688 SPI","error",2.905007,0.00000025
"ICM42688 SPI","enable",2.90503525,0.000000125
"ICM42688 SPI","disable",2.905114375,0.000000125
"ICM42688 SPI","enable",2.957647875,0.000000125
"ICM42688 SPI","disable",2.95768225,0.000000125
"ICM42688 SPI","error",2.957743375,0.00003075
"ICM42688 SPI","error",2.957849625,0.000001
"ICM42688 SPI","error",2.95788175,0.000031125
"ICM42688 SPI","enable",2.957967125,0.000000125
"ICM42688 SPI","disable",2.95796725,0.000000125
"ICM42688 SPI","enable",2.957969125,0.000000125
"ICM42688 SPI","disable",2.957969625,0.000000125
"ICM42688 SPI","enable",2.957971,0.000000125
"ICM42688 SPI","disable",2.958004375,0.000000125
"ICM42688 SPI","error",2.958032625,0.0000025
"ICM42688 SPI","error",2.9580655,0.000030875
"ICM42688 SPI","error",2.958126625,0.00000025
"ICM42688 SPI","enable",2.95815475,0.000000125
"ICM42688 SPI","disable",2.958233875,0.000000125
"ICM42688 SPI","error",2.958262625,0.000001875
"ICM42688 SPI","error",2.958295,0.000030875
"ICM42688 SPI","error",2.958352125,0.00000425
"ICM42688 SPI","error",2.958475,0.00017325
"ICM42688 SPI","error",2.958675625,0.000003125
"ICM42688 SPI","error",2.958722625,0.000002
"ICM42688 SPI","error",2.95875525,0.00007675
"ICM42688 SPI","error",2.95903125,0.000077
"ICM42688 SPI","error",3.011644875,0.00003125
"ICM42688 SPI","error",3.01170375,0.0000025
"ICM42688 SPI","enable",3.011735,0.000000125
"ICM42688 SPI","disable",3.011767375,0.000000125
"ICM42688 SPI","error",3.011796,0.000002125
"ICM42688 SPI","error",3.011843,0.000001
"ICM42688 SPI","enable",3.0118715,0.000000125
"ICM42688 SPI","disable",3.011906,0.000000125
"ICM42688 SPI","enable",3.011965,0.000000125
"ICM42688 SPI","disable",3.011998125,0.000000125
"ICM42688 SPI","error",3.0120275,0.000000875
"ICM42688 SPI","enable",3.01205875,0.000000125
"ICM42688 SPI","disable",3.012089625,0.000000125
"ICM42688 SPI","error",3.01211975,0.0000005
"ICM42688 SPI","error",3.01215075,0.000076625
"ICM42688 SPI","error",3.012288375,0.000030875
"ICM42688 SPI","error",3.012439,0.000002625
"ICM42688 SPI","enable",3.012472,0.000000125
"ICM42688 SPI","disable",3.01264175,0.000000125
"ICM42688 SPI","error",3.01267,0.000002125
"ICM42688 SPI","error",3.012748625,0.000077
"ICM42688 SPI","error",3.01294575,0.0000025
"ICM42688 SPI","error",3.012992875,0.00000125
"ICM42688 SPI","error",3.013024625,0.000077
"ICM42688 SPI","error",3.065637,0.00003225
"ICM42688 SPI","error",3.065698,0.00000175
"ICM42688 SPI","error",3.06573025,0.000031
"ICM42688 SPI","error",3.065867,0.000032375
"ICM42688 SPI","error",3.065928,0.000001875
"ICM42688 SPI","enable",3.065955,0.000000125
"ICM42688 SPI","disable",3.065955125,0.000000125
"ICM42688 SPI","enable",3.065956625,0.000000125
"ICM42688 SPI","disable",3.065958375,0.000000125
"ICM42688 SPI","enable",3.0659585,0.000000125
"ICM42688 SPI","disable",3.06599125,0.000000125
"ICM42688 SPI","enable",3.066051375,0.000000125
"ICM42688 SPI","disable",3.066083375,0.000000125
"ICM42688 SPI","enable",3.066143875,0.000000125
"ICM42688 SPI","disable",3.06622075,0.000000125
"ICM42688 SPI","error",3.06628,0.000032625
"ICM42688 SPI","error",3.066341,0.000002125
"ICM42688 SPI","error",3.066388,0.00000125
"ICM42688 SPI","error",3.06643475,0.000000375
"ICM42688 SPI","enable",3.066463,0.000000125
"ICM42688 SPI","disable",3.066634875,0.000000125
"ICM42688 SPI","error",3.066709,0.000002375
"ICM42688 SPI","error",3.066739875,0.000078875
"ICM42688 SPI","error",3.066848125,0.000001125
"ICM42688 SPI","error",3.066951125,0.000000625
"ICM42688 SPI","error",3.066952,0.000000625
"ICM42688 SPI","error",3.066997875,0.000000625
"ICM42688 SPI","enable",3.067026125,0.000000125
"ICM42688 SPI","disable",3.067105625,0.000000125
"ICM42688 SPI","enable",3.11963175,0.000000125
"ICM42688 SPI","disable",3.119662625,0.000000125
"ICM42688 SPI","error",3.119692875,0.000000375
"ICM42688 SPI","error",3.11972375,0.000031125
"ICM42688 SPI","error",3.119829,0.000002
"ICM42688 SPI","enable",3.119861875,0.000000125
"ICM42688 SPI","disable",3.11989275,0.000000125
"ICM42688 SPI","error",3.119922875,0.0000005
"ICM42688 SPI","error",3.119951,0.000033875
"ICM42688 SPI","error",3.12001325,0.000002125
"ICM42688 SPI","enable",3.120044875,0.000000125
"ICM42688 SPI","disable",3.1200765,0.000000125
"ICM42688 SPI","error",3.120135125,0.0000795
"ICM42688 SPI","error",3.120242125,0.00000275
"ICM42688 SPI","enable",3.120275,0.000000125
"ICM42688 SPI","disable",3.120306,0.000000125
"ICM42688 SPI","error",3.120331875,0.000005
"ICM42688 SPI","enable",3.120458,0.000000125
"ICM42688 SPI","disable",3.1206285,0.000000125
"ICM42688 SPI","error",3.12065675,0.000002375
"ICM42688 SPI","error",3.120702125,0.00000275
"ICM42688 SPI","enable",3.120734875,0.000000125
"ICM42688 SPI","disable",3.120812125,0.000000125
"ICM42688 SPI","error",3.120979625,0.0000015
"ICM42688 SPI","error",3.121011625,0.000077
"ICM42688 SPI","error",3.173623625,0.0000325
"ICM42688 SPI","error",3.17368475,0.000001875
"ICM42688 SPI","error",3.173717125,0.000030875
"ICM42688 SPI","error",3.1737745,0.000004
"ICM42688 SPI","error",3.173822875,0.0000015
"ICM42688 SPI","enable",3.17385375,0.000000125
"ICM42688 SPI","disable",3.173886125,0.000000125
"ICM42688 SPI","enable",3.173939875,0.000000125
"ICM42688 SPI","disable",3.173940625,0.000000125
"ICM42688 SPI","enable",3.173942375,0.000000125
"ICM42688 SPI","disable",3.173946,0.000000125
"ICM42688 SPI","enable",3.173946125,0.000000125
"ICM42688 SPI","disable",3.173978125,0.000000125
"ICM42688 SPI","enable",3.174036875,0.000000125
"ICM42688 SPI","disable",3.17407025,0.000000125
"ICM42688 SPI","error",3.17409775,0.000002875
"ICM42688 SPI","enable",3.17413075,0.000000125
"ICM42688 SPI","disable",3.174207625,0.000000125
"ICM42688 SPI","error",3.174267,0.0000325
"ICM42688 SPI","error",3.174374875,0.00000125
"ICM42688 SPI","error",3.17442175,0.00000025
"ICM42688 SPI","error",3.1744525,0.0001695
"ICM42688 SPI","error",3.17465175,0.00000075
"ICM42688 SPI","enable",3.174726875,0.000000125
"ICM42688 SPI","disable",3.174805625,0.000000125
"ICM42688 SPI","error",3.174834875,0.000001375
"ICM42688 SPI","error",3.17488175,0.000001
"ICM42688 SPI","enable",3.17500375,0.000000125
"ICM42688 SPI","disable",3.175081625,0.000000125
"ICM42688 SPI","enable",3.227615625,0.000000125
"ICM42688 SPI","disable",3.227649875,0.000000125
"ICM42688 SPI","error",3.227675375,0.000005125
"ICM42688 SPI","enable",3.227708,0.000000125
"ICM42688 SPI","disable",3.227742,0.000000125
"ICM42688 SPI","enable",3.2278485,0.000000125
"ICM42688 SPI","disable",3.227880125,0.000000125
"ICM42688 SPI","error",3.227909625,0.000001125
"ICM42688 SPI","error",3.22794125,0.000031
"ICM42688 SPI","error",3.227999625,0.000003125
"ICM42688 SPI","error",3.2280315,0.0000325
"ICM42688 SPI","error",3.228122375,0.000079625
"ICM42688 SPI","error",3.22826275,0.00003075
"ICM42688 SPI","error",3.22831975,0.000004375
"ICM42688 SPI","error",3.2283695,0.000000625
"ICM42688 SPI","error",3.2284445,0.000171375
"ICM42688 SPI","error",3.22868875,0.0000035
"ICM42688 SPI","enable",3.2287215,0.000000125
"ICM42688 SPI","disable",3.2287995,0.000000125
"ICM42688 SPI","error",3.2288295,0.000000625
"ICM42688 SPI","error",3.228876375,0.00000025
"ICM42688 SPI","error",3.228919125,0.000003375
"ICM42688 SPI","enable",3.228998375,0.000000125
"ICM42688 SPI","disable",3.2290755,0.000000125
"ICM42688 SPI","error",3.281609,0.000034125
"ICM42688 SPI","error",3.28167075,0.000002875
"ICM42688 SPI","error",3.281704125,0.00003075
"ICM42688 SPI","error",3.28181075,0.0000005
"ICM42688 SPI","error",3.2818425,0.000031125
"ICM42688 SPI","enable",3.28193025,0.000000125
"ICM42688 SPI","disable",3.281930625,0.000000125
"ICM42688 SPI","enable",3.2819325,0.000000125
"ICM42688 SPI","disable",3.281965125,0.000000125
"ICM42688 SPI","error",3.281993875,0.000001875
"ICM42688 SPI","error",3.28202625,0.000031
"ICM42688 SPI","enable",3.282116,0.000000125
"ICM42688 SPI","disable",3.282194625,0.000000125
"ICM42688 SPI","error",3.282223875,0.000001375
"ICM42688 SPI","error",3.28225575,0.00003075
"ICM42688 SPI","error",3.2824395,0.00016975
"ICM42688 SPI","error",3.282636875,0.000002625
"ICM42688 SPI","error",3.28268375,0.000001625
"ICM42688 SPI","enable",3.282712,0.000000125
"ICM42688 SPI","disable",3.28279275,0.000000125
"ICM42688 SPI","error",3.28291375,0.000001875
"ICM42688 SPI","error",3.28296075,0.00000075
"ICM42688 SPI","error",3.282992,0.000076625
"ICM42688 SPI","error",3.335603125,0.00003375
"ICM42688 SPI","enable",3.335697,0.000000125
"ICM42688 SPI","disable",3.33572825,0.000000125
"ICM42688 SPI","error",3.335758,0.000000875
"ICM42688 SPI","enable",3.335833,0.000000125
"ICM42688 SPI","disable",3.335866875,0.000000125
"ICM42688 SPI","enable",3.335926875,0.000000125
"ICM42688 SPI","disable",3.335958625,0.000000125
"ICM42688 SPI","error",3.3359885,0.00000075
"ICM42688 SPI","error",3.33601975,0.000031
"ICM42688 SPI","error",3.33607725,0.00000375
"ICM42688 SPI","enable",3.33611,0.000000125
"ICM42688 SPI","disable",3.336188,0.000000125
"ICM42688 SPI","error",3.33624625,0.000034
"ICM42688 SPI","error",3.336354,0.000002625
"ICM42688 SPI","error",3.336401,0.0000015
"ICM42688 SPI","error",3.336433,0.000169375
"ICM42688 SPI","error",3.33663125,0.000001625
"ICM42688 SPI","error",3.3367095,0.000077
"ICM42688 SPI","error",3.336860875,0.00000225
"ICM42688 SPI","error",3.33690775,0.00000125
"ICM42688 SPI","error",3.336983,0.000079125
"ICM42688 SPI","enable",3.389595375,0.000000125
"ICM42688 SPI","disable",3.38963,0.000000125
"ICM42688 SPI","error",3.389656375,0.00000425
"ICM42688 SPI","error",3.389689125,0.00003275
"ICM42688 SPI","error",3.389750875,0.0000015
"ICM42688 SPI","enable",3.389826125,0.000000125
"ICM42688 SPI","disable",3.389860125,0.000000125
"ICM42688 SPI","enable",3.3899155,0.000000125
"ICM42688 SPI","disable",3.389917875,0.000000125
"ICM42688 SPI","enable",3.389918125,0.000000125
"ICM42688 SPI","disable",3.389952375,0.000000125
"ICM42688 SPI","error",3.389980125,0.000002625
"ICM42688 SPI","enable",3.390013,0.000000125
"ICM42688 SPI","disable",3.390043875,0.000000125
"ICM42688 SPI","error",3.390074,0.0000005
"ICM42688 SPI","enable",3.390103,0.000000125
"ICM42688 SPI","disable",3.3901815,0.000000125
"ICM42688 SPI","error",3.390210125,0.000002
"ICM42688 SPI","error",3.390242625,0.000030875
"ICM42688 SPI","error",3.39029925,0.00000475
"ICM42688 SPI","error",3.390393125,0.00000275
"ICM42688 SPI","enable",3.390425875,0.000000125
"ICM42688 SPI","disable",3.390596,0.000000125
"ICM42688 SPI","error",3.390665375,0.000006875
"ICM42688 SPI","enable",3.39070275,0.000000125
"ICM42688 SPI","disable",3.3907795,0.000000125
"ICM42688 SPI","error",3.390806875,0.00000325
"ICM42688 SPI","error",3.390854375,0.00000225
"ICM42688 SPI","error",3.390899875,0.000002625
"ICM42688 SPI","error",3.390947375,0.000001
"ICM42688 SPI","error",3.39097525,0.000080625
"ICM42688 SPI","error",3.443589625,0.000033875
"ICM42688 SPI","error",3.443651,0.000003
"ICM42688 SPI","error",3.4436845,0.00003075
"ICM42688 SPI","error",3.443791375,0.00000025
"ICM42688 SPI","error",3.44382275,0.000031125
"ICM42688 SPI","enable",3.443909375,0.000000125
"ICM42688 SPI","disable",3.443945375,0.000000125
"ICM42688 SPI","error",3.443974375,0.00000175
"ICM42688 SPI","error",3.444006625,0.000031
"ICM42688 SPI","error",3.4440965,0.0000785
"ICM42688 SPI","error",3.444236125,0.00003075
"ICM42688 SPI","error",3.44441975,0.000169625
"ICM42688 SPI","error",3.444617625,0.000002125
"ICM42688 SPI","error",3.44466425,0.000001375
"ICM42688 SPI","enable",3.444692375,0.000000125
"ICM42688 SPI","disable",3.444773125,0.000000125
"ICM42688 SPI","error",3.44489425,0.00000175
"ICM42688 SPI","error",3.444941125,0.00000075
"ICM42688 SPI","error",3.444972375,0.000076625
"ICM42688 SPI","error",3.49758425,0.000032875
"ICM42688 SPI","error",3.497677125,0.000031625
"ICM42688 SPI","error",3.497737625,0.000001625
"ICM42688 SPI","error",3.497784625,0.0000005
"ICM42688 SPI","enable",3.49781275,0.000000125
"ICM42688 SPI","disable",3.49784725,0.000000125
"ICM42688 SPI","enable",3.49790325,0.000000125
"ICM42688 SPI","disable",3.497905625,0.000000125
"ICM42688 SPI","enable",3.497905875,0.000000125
"ICM42688 SPI","disable",3.497938875,0.000000125
"ICM42688 SPI","error",3.498000125,0.00003075
"ICM42688 SPI","error",3.498091875,0.000076625
"ICM42688 SPI","error",3.4981975,0.0000015
"ICM42688 SPI","error",3.4982295,0.000031125
"ICM42688 SPI","error",3.498333625,0.00000325
"ICM42688 SPI","error",3.49838075,0.000002
"ICM42688 SPI","error",3.49841325,0.000169875
"ICM42688 SPI","error",3.498610625,0.000002625
"ICM42688 SPI","error",3.49865325,0.000006
"ICM42688 SPI","error",3.498689875,0.000077
"ICM42688 SPI","error",3.498840375,0.000003125
"ICM42688 SPI","error",3.49888725,0.00000225
"ICM42688 SPI","error",3.49893425,0.000001
"ICM42688 SPI","error",3.49896575,0.000077125
"ICM42688 SPI","enable",3.55157725,0.000000125
"ICM42688 SPI","disable",3.551610625,0.000000125
"ICM42688 SPI","error",3.551638125,0.000002875
"ICM42688 SPI","enable",3.551671,0.000000125
"ICM42688 SPI","disable",3.551702125,0.000000125
"ICM42688 SPI","error",3.551732,0.00000075
"ICM42688 SPI","enable",3.551807125,0.000000125
"ICM42688 SPI","disable",3.55184075,0.000000125
"ICM42688 SPI","error",3.55186825,0.000002875
"ICM42688 SPI","enable",3.55189725,0.000000125
"ICM42688 SPI","disable",3.551932375,0.000000125
"ICM42688 SPI","error",3.551962,0.000001125
"ICM42688 SPI","error",3.551993625,0.00003075
"ICM42688 SPI","enable",3.552084,0.000000125
"ICM42688 SPI","disable",3.552161875,0.000000125
"ICM42688 SPI","error",3.552191875,0.000000625
"ICM42688 SPI","enable",3.552220125,0.000000125
"ICM42688 SPI","disable",3.552254,0.000000125
"ICM42688 SPI","error",3.552281125,0.00000325
"ICM42688 SPI","error",3.552330125,0.00000025
"ICM42688 SPI","error",3.552375,0.00000125
"ICM42688 SPI","error",3.552403375,0.000172875
"ICM42688 SPI","error",3.552647125,0.0000055
"ICM42688 SPI","error",3.55268325,0.000077
"ICM42688 SPI","error",3.552787875,0.000002625
"ICM42688 SPI","error",3.552835625,0.0000015
"ICM42688 SPI","error",3.55288175,0.00000125
"ICM42688 SPI","error",3.552956875,0.000079125
"ICM42688 SPI","enable",3.605570125,0.000000125
"ICM42688 SPI","disable",3.605604,0.000000125
"ICM42688 SPI","error",3.605632625,0.00000175
"ICM42688 SPI","error",3.605664,0.000031625
"ICM42688 SPI","error",3.605725875,0.00000025
"ICM42688 SPI","error",3.605801,0.00003325
"ICM42688 SPI","enable",3.605891125,0.000000125
"ICM42688 SPI","disable",3.6058935,0.000000125
"ICM42688 SPI","enable",3.605893625,0.000000125
"ICM42688 SPI","disable",3.605925875,0.000000125
"ICM42688 SPI","error",3.605954875,0.000001625
"ICM42688 SPI","error",3.605987,0.00003075
"ICM42688 SPI","enable",3.606077,0.000000125
"ICM42688 SPI","disable",3.606155375,0.000000125
"ICM42688 SPI","error",3.6062165,0.00003075
"ICM42688 SPI","error",3.60640025,0.000169375
"ICM42688 SPI","error",3.606598,0.000002125
"ICM42688 SPI","error",3.606641,0.000005
"ICM42688 SPI","enable",3.60667325,0.000000125
"ICM42688 SPI","disable",3.6067535,0.000000125
"ICM42688 SPI","error",3.60678175,0.000002125
"ICM42688 SPI","error",3.606931,0.000002
"ICM42688 SPI","error",3.6069635,0.000076875
"ICM42688 SPI","error",3.6595665,0.00003075
"ICM42688 SPI","error",3.659627625,0.00000025
