kind,host_time,seq,motor,pct,pulse_us,fc_ms,dwell_ms,sample_index,raw,grams,count,mean_g,min_g,max_g,std_g,error,baseline_g,grams_original,mean_g_original,min_g_original,max_g_original,repair_note
sample,1784798363.9445975,16,1,80,1772,51391,2000,10,7829,7797.722027,,,,,,,-0.896000,7796.82602739726,,,,subtract_motor_0pct_baseline
sample,1784798363.9766777,16,1,80,1772,51391,2000,11,7998,7966.027507,,,,,,,-0.896000,7965.131506849315,,,,subtract_motor_0pct_baseline
sample,1784798364.0078654,16,1,80,1772,51391,2000,12,7998,7966.027507,,,,,,,-0.896000,7965.131506849315,,,,subtract_motor_0pct_baseline
sample,1784798364.040287,16,1,80,1772,51391,2000,13,8130,8097.485041,,,,,,,-0.896000,8096.58904109589,,,,subtract_motor_0pct_baseline
sample,1784798364.0720067,16,1,80,1772,51391,2000,14,8130,8097.485041,,,,,,,-0.896000,8096.58904109589,,,,subtract_motor_0pct_baseline
sample,1784798364.1040113,16,1,80,1772,51391,2000,15,8130,8097.485041,,,,,,,-0.896000,8096.58904109589,,,,subtract_motor_0pct_baseline
sample,1784798364.1360078,16,1,80,1772,51391,2000,16,8177,8144.291890,,,,,,,-0.896000,8143.395890410959,,,,subtract_motor_0pct_baseline
sample,1784798364.1680055,16,1,80,1772,51391,2000,17,8177,8144.291890,,,,,,,-0.896000,8143.395890410959,,,,subtract_motor_0pct_baseline
sample,1784798364.2000065,16,1,80,1772,51391,2000,18,8172,8139.312438,,,,,,,-0.896000,8138.416438356164,,,,subtract_motor_0pct_baseline
sample,1784798364.2318442,16,1,80,1772,51391,2000,19,8172,8139.312438,,,,,,,-0.896000,8138.416438356164,,,,subtract_motor_0pct_baseline
summary,1784798364.2318442,16,1,80,1772,51391,2000,,,,20,7800.710000,7381.440000,8144.292000,286.467,,-0.896000,,7799.814,7380.544,8143.396,subtract_motor_0pct_baseline
sample,1784798365.6239777,17,1,85,1814,53391,2000,0,8107,8074.579562,,,,,,,-0.896000,8073.683561643836,,,,subtract_motor_0pct_baseline
sample,1784798365.6559815,17,1,85,1814,53391,2000,1,8107,8074.579562,,,,,,,-0.896000,8073.683561643836,,,,subtract_motor_0pct_baseline
sample,1784798365.688449,17,1,85,1814,53391,2000,2,8107,8074.579562,,,,,,,-0.896000,8073.683561643836,,,,subtract_motor_0pct_baseline
sample,1784798365.720476,17,1,85,1814,53391,2000,3,8117,8084.538466,,,,,,,-0.896000,8083.642465753424,,,,subtract_motor_0pct_baseline
sample,1784798365.7524486,17,1,85,1814,53391,2000,4,8117,8084.538466,,,,,,,-0.896000,8083.642465753424,,,,subtract_motor_0pct_baseline
sample,1784798365.7839723,17,1,85,1814,53391,2000,5,8219,8186.119288,,,,,,,-0.896000,8185.223287671232,,,,subtract_motor_0pct_baseline
sample,1784798365.815926,17,1,85,1814,53391,2000,6,8219,8186.119288,,,,,,,-0.896000,8185.223287671232,,,,subtract_motor_0pct_baseline
sample,1784798365.847925,17,1,85,1814,53391,2000,7,8219,8186.119288,,,,,,,-0.896000,8185.223287671232,,,,subtract_motor_0pct_baseline
sample,1784798365.8799238,17,1,85,1814,53391,2000,8,8372,8338.490521,,,,,,,-0.896000,8337.594520547946,,,,subtract_motor_0pct_baseline
sample,1784798365.9129884,17,1,85,1814,53391,2000,9,8372,8338.490521,,,,,,,-0.896000,8337.594520547946,,,,subtract_motor_0pct_baseline
sample,1784798365.9439886,17,1,85,1814,53391,2000,10,8437,8403.223397,,,,,,,-0.896000,8402.327397260273,,,,subtract_motor_0pct_baseline
sample,1784798365.976424,17,1,85,1814,53391,2000,11,8437,8403.223397,,,,,,,-0.896000,8402.327397260273,,,,subtract_motor_0pct_baseline
sample,1784798366.008423,17,1,85,1814,53391,2000,12,8562,8527.709699,,,,,,,-0.896000,8526.813698630136,,,,subtract_motor_0pct_baseline
sample,1784798366.0404255,17,1,85,1814,53391,2000,13,8562,8527.709699,,,,,,,-0.896000,8526.813698630136,,,,subtract_motor_0pct_baseline
sample,1784798366.0724323,17,1,85,1814,53391,2000,14,8562,8527.709699,,,,,,,-0.896000,8526.813698630136,,,,subtract_motor_0pct_baseline
sample,1784798366.1044114,17,1,85,1814,53391,2000,15,8664,8629.290521,,,,,,,-0.896000,8628.394520547945,,,,subtract_motor_0pct_baseline
sample,1784798366.13596,17,1,85,1814,53391,2000,16,8664,8629.290521,,,,,,,-0.896000,8628.394520547945,,,,subtract_motor_0pct_baseline
sample,1784798366.1679566,17,1,85,1814,53391,2000,17,8689,8654.187781,,,,,,,-0.896000,8653.291780821917,,,,subtract_motor_0pct_baseline
sample,1784798366.1999745,17,1,85,1814,53391,2000,18,8689,8654.187781,,,,,,,-0.896000,8653.291780821917,,,,subtract_motor_0pct_baseline
sample,1784798366.2320447,17,1,85,1814,53391,2000,19,8661,8626.302849,,,,,,,-0.896000,8625.406849315068,,,,subtract_motor_0pct_baseline
summary,1784798366.2320447,17,1,85,1814,53391,2000,,,,20,8360.549000,8074.580000,8654.188000,219.652,,-0.896000,,8359.653,8073.684,8653.292,subtract_motor_0pct_baseline
sample,1784798367.624236,18,1,90,1856,55391,2000,0,8611,8576.508329,,,,,,,-0.896000,8575.612328767123,,,,subtract_motor_0pct_baseline
sample,1784798367.656001,18,1,90,1856,55391,2000,1,8611,8576.508329,,,,,,,-0.896000,8575.612328767123,,,,subtract_motor_0pct_baseline
sample,1784798367.687979,18,1,90,1856,55391,2000,2,8634,8599.413808,,,,,,,-0.896000,8598.517808219178,,,,subtract_motor_0pct_baseline
sample,1784798367.7201476,18,1,90,1856,55391,2000,3,8634,8599.413808,,,,,,,-0.896000,8598.517808219178,,,,subtract_motor_0pct_baseline
sample,1784798367.7521465,18,1,90,1856,55391,2000,4,8763,8727.883671,,,,,,,-0.896000,8726.987671232877,,,,subtract_motor_0pct_baseline
sample,1784798367.7841516,18,1,90,1856,55391,2000,5,8763,8727.883671,,,,,,,-0.896000,8726.987671232877,,,,subtract_motor_0pct_baseline
sample,1784798367.8162773,18,1,90,1856,55391,2000,6,8918,8882.246685,,,,,,,-0.896000,8881.350684931507,,,,subtract_motor_0pct_baseline
sample,1784798367.8482788,18,1,90,1856,55391,2000,7,8918,8882.246685,,,,,,,-0.896000,8881.350684931507,,,,subtract_motor_0pct_baseline
sample,1784798367.8802748,18,1,90,1856,55391,2000,8,8918,8882.246685,,,,,,,-0.896000,8881.350684931507,,,,subtract_motor_0pct_baseline
sample,1784798367.9119132,18,1,90,1856,55391,2000,9,9080,9043.580932,,,,,,,-0.896000,9042.684931506848,,,,subtract_motor_0pct_baseline
sample,1784798367.9440284,18,1,90,1856,55391,2000,10,9080,9043.580932,,,,,,,-0.896000,9042.684931506848,,,,subtract_motor_0pct_baseline
sample,1784798367.9762213,18,1,90,1856,55391,2000,11,9225,9187.985041,,,,,,,-0.896000,9187.089041095891,,,,subtract_motor_0pct_baseline
sample,1784798368.0082161,18,1,90,1856,55391,2000,12,9225,9187.985041,,,,,,,-0.896000,9187.089041095891,,,,subtract_motor_0pct_baseline
sample,1784798368.039902,18,1,90,1856,55391,2000,13,9373,9335.376822,,,,,,,-0.896000,9334.480821917808,,,,subtract_motor_0pct_baseline
sample,1784798368.0719028,18,1,90,1856,55391,2000,14,9373,9335.376822,,,,,,,-0.896000,9334.480821917808,,,,subtract_motor_0pct_baseline
sample,1784798368.1039193,18,1,90,1856,55391,2000,15,9373,9335.376822,,,,,,,-0.896000,9334.480821917808,,,,subtract_motor_0pct_baseline
sample,1784798368.1358986,18,1,90,1856,55391,2000,16,9458,9420.027507,,,,,,,-0.896000,9419.131506849315,,,,subtract_motor_0pct_baseline
sample,1784798368.1679032,18,1,90,1856,55391,2000,17,9458,9420.027507,,,,,,,-0.896000,9419.131506849315,,,,subtract_motor_0pct_baseline
sample,1784798368.1999903,18,1,90,1856,55391,2000,18,9460,9422.019288,,,,,,,-0.896000,9421.123287671233,,,,subtract_motor_0pct_baseline
sample,1784798368.2319355,18,1,90,1856,55391,2000,19,9460,9422.019288,,,,,,,-0.896000,9421.123287671233,,,,subtract_motor_0pct_baseline
summary,1784798368.2319355,18,1,90,1856,55391,2000,,,,20,9030.385000,8576.508000,9422.019000,313.991,,-0.896000,,9029.489,8575.612,9421.123,subtract_motor_0pct_baseline
sample,1784798369.6233761,19,1,95,1898,57391,2000,0,9383,9345.335726,,,,,,,-0.896000,9344.439726027396,,,,subtract_motor_0pct_baseline
sample,1784798369.6563735,19,1,95,1898,57391,2000,1,9383,9345.335726,,,,,,,-0.896000,9344.439726027396,,,,subtract_motor_0pct_baseline
sample,1784798369.6873715,19,1,95,1898,57391,2000,2,9383,9345.335726,,,,,,,-0.896000,9344.439726027396,,,,subtract_motor_0pct_baseline
sample,1784798369.7193758,19,1,95,1898,57391,2000,3,9397,9359.278192,,,,,,,-0.896000,9358.382191780822,,,,subtract_motor_0pct_baseline
sample,1784798369.7533712,19,1,95,1898,57391,2000,4,9397,9359.278192,,,,,,,-0.896000,9358.382191780822,,,,subtract_motor_0pct_baseline
sample,1784798369.7833867,19,1,95,1898,57391,2000,5,9499,9460.859014,,,,,,,-0.896000,9459.96301369863,,,,subtract_motor_0pct_baseline
sample,1784798369.8154783,19,1,95,1898,57391,2000,6,9499,9460.859014,,,,,,,-0.896000,9459.96301369863,,,,subtract_motor_0pct_baseline
sample,1784798369.8474765,19,1,95,1898,57391,2000,7,9499,9460.859014,,,,,,,-0.896000,9459.96301369863,,,,subtract_motor_0pct_baseline
sample,1784798369.8794835,19,1,95,1898,57391,2000,8,9642,9603.271342,,,,,,,-0.896000,9602.375342465753,,,,subtract_motor_0pct_baseline
sample,1784798369.9119241,19,1,95,1898,57391,2000,9,9642,9603.271342,,,,,,,-0.896000,9602.375342465753,,,,subtract_motor_0pct_baseline
sample,1784798369.9439387,19,1,95,1898,57391,2000,10,9660,9621.197370,,,,,,,-0.896000,9620.301369863013,,,,subtract_motor_0pct_baseline
sample,1784798369.976921,19,1,95,1898,57391,2000,11,9660,9621.197370,,,,,,,-0.896000,9620.301369863013,,,,subtract_motor_0pct_baseline
sample,1784798370.0076852,19,1,95,1898,57391,2000,12,9713,9673.979562,,,,,,,-0.896000,9673.083561643834,,,,subtract_motor_0pct_baseline
sample,1784798370.0396855,19,1,95,1898,57391,2000,13,9713,9673.979562,,,,,,,-0.896000,9673.083561643834,,,,subtract_motor_0pct_baseline
sample,1784798370.0716867,19,1,95,1898,57391,2000,14,9713,9673.979562,,,,,,,-0.896000,9673.083561643834,,,,subtract_motor_0pct_baseline
sample,1784798370.1062195,19,1,95,1898,57391,2000,15,9710,9670.991890,,,,,,,-0.896000,9670.09589041096,,,,subtract_motor_0pct_baseline
sample,1784798370.136109,19,1,95,1898,57391,2000,16,9710,9670.991890,,,,,,,-0.896000,9670.09589041096,,,,subtract_motor_0pct_baseline
sample,1784798370.1680727,19,1,95,1898,57391,2000,17,9661,9622.193260,,,,,,,-0.896000,9621.297260273972,,,,subtract_motor_0pct_baseline
sample,1784798370.1998065,19,1,95,1898,57391,2000,18,9661,9622.193260,,,,,,,-0.896000,9621.297260273972,,,,subtract_motor_0pct_baseline
sample,1784798370.2321897,19,1,95,1898,57391,2000,19,9615,9576.382301,,,,,,,-0.896000,9575.486301369863,,,,subtract_motor_0pct_baseline
summary,1784798370.2321897,19,1,95,1898,57391,2000,,,,20,9538.538000,9345.336000,9673.980000,126.875,,-0.896000,,9537.642,9344.440,9673.084,subtract_motor_0pct_baseline
sample,1784798371.6231797,20,1,100,1940,59391,2000,0,9736,9696.885041,,,,,,,-0.896000,9695.98904109589,,,,subtract_motor_0pct_baseline
sample,1784798371.6552067,20,1,100,1940,59391,2000,1,9736,9696.885041,,,,,,,-0.896000,9695.98904109589,,,,subtract_motor_0pct_baseline
sample,1784798371.687226,20,1,100,1940,59391,2000,2,9814,9774.564493,,,,,,,-0.896000,9773.668493150684,,,,subtract_motor_0pct_baseline
sample,1784798371.7191808,20,1,100,1940,59391,2000,3,9814,9774.564493,,,,,,,-0.896000,9773.668493150684,,,,subtract_motor_0pct_baseline
sample,1784798371.752188,20,1,100,1940,59391,2000,4,9808,9768.589151,,,,,,,-0.896000,9767.69315068493,,,,subtract_motor_0pct_baseline
sample,1784798371.784682,20,1,100,1940,59391,2000,5,9808,9768.589151,,,,,,,-0.896000,9767.69315068493,,,,subtract_motor_0pct_baseline
sample,1784798371.8155127,20,1,100,1940,59391,2000,6,9781,9741.700110,,,,,,,-0.896000,9740.80410958904,,,,subtract_motor_0pct_baseline
sample,1784798371.8475149,20,1,100,1940,59391,2000,7,9781,9741.700110,,,,,,,-0.896000,9740.80410958904,,,,subtract_motor_0pct_baseline
sample,1784798371.8795183,20,1,100,1940,59391,2000,8,9781,9741.700110,,,,,,,-0.896000,9740.80410958904,,,,subtract_motor_0pct_baseline
sample,1784798371.911733,20,1,100,1940,59391,2000,9,9817,9777.552164,,,,,,,-0.896000,9776.656164383561,,,,subtract_motor_0pct_baseline
sample,1784798371.9437146,20,1,100,1940,59391,2000,10,9817,9777.552164,,,,,,,-0.896000,9776.656164383561,,,,subtract_motor_0pct_baseline
sample,1784798371.9757113,20,1,100,1940,59391,2000,11,9848,9808.424767,,,,,,,-0.896000,9807.528767123287,,,,subtract_motor_0pct_baseline
sample,1784798372.008066,20,1,100,1940,59391,2000,12,9848,9808.424767,,,,,,,-0.896000,9807.528767123287,,,,subtract_motor_0pct_baseline
sample,1784798372.039384,20,1,100,1940,59391,2000,13,9848,9808.424767,,,,,,,-0.896000,9807.528767123287,,,,subtract_motor_0pct_baseline
sample,1784798372.0713863,20,1,100,1940,59391,2000,14,9816,9776.556274,,,,,,,-0.896000,9775.660273972602,,,,subtract_motor_0pct_baseline
sample,1784798372.1033778,20,1,100,1940,59391,2000,15,9816,9776.556274,,,,,,,-0.896000,9775.660273972602,,,,subtract_motor_0pct_baseline
sample,1784798372.135378,20,1,100,1940,59391,2000,16,9839,9799.461753,,,,,,,-0.896000,9798.565753424657,,,,subtract_motor_0pct_baseline
sample,1784798372.1677501,20,1,100,1940,59391,2000,17,9839,9799.461753,,,,,,,-0.896000,9798.565753424657,,,,subtract_motor_0pct_baseline
sample,1784798372.1993275,20,1,100,1940,59391,2000,18,9866,9826.350795,,,,,,,-0.896000,9825.454794520547,,,,subtract_motor_0pct_baseline
sample,1784798372.2313874,20,1,100,1940,59391,2000,19,9866,9826.350795,,,,,,,-0.896000,9825.454794520547,,,,subtract_motor_0pct_baseline
summary,1784798372.2313874,20,1,100,1940,59391,2000,,,,20,9774.515000,9696.885000,9826.351000,35.671,,-0.896000,,9773.619,9695.989,9825.455,subtract_motor_0pct_baseline
sample,1784798378.0387244,0,2,0,1100,65793,2000,0,-10157,-4.630904,,,,,,,-10110.628000,-10115.258904109589,,,,subtract_motor_0pct_baseline
sample,1784798378.070726,0,2,0,1100,65793,2000,1,-10157,-4.630904,,,,,,,-10110.628000,-10115.258904109589,,,,subtract_motor_0pct_baseline
sample,1784798378.103417,0,2,0,1100,65793,2000,2,-10156,-3.635014,,,,,,,-10110.628000,-10114.26301369863,,,,subtract_motor_0pct_baseline
sample,1784798378.135418,0,2,0,1100,65793,2000,3,-10156,-3.635014,,,,,,,-10110.628000,-10114.26301369863,,,,subtract_motor_0pct_baseline
sample,1784798378.1674142,0,2,0,1100,65793,2000,4,-10150,2.340329,,,,,,,-10110.628000,-10108.287671232876,,,,subtract_motor_0pct_baseline
sample,1784798378.1994188,0,2,0,1100,65793,2000,5,-10150,2.340329,,,,,,,-10110.628000,-10108.287671232876,,,,subtract_motor_0pct_baseline
sample,1784798378.230725,0,2,0,1100,65793,2000,6,-10150,2.340329,,,,,,,-10110.628000,-10108.287671232876,,,,subtract_motor_0pct_baseline
sample,1784798378.262723,0,2,0,1100,65793,2000,7,-10149,3.336219,,,,,,,-10110.628000,-10107.291780821917,,,,subtract_motor_0pct_baseline
sample,1784798378.2967215,0,2,0,1100,65793,2000,8,-10149,3.336219,,,,,,,-10110.628000,-10107.291780821917,,,,subtract_motor_0pct_baseline
sample,1784798378.3267264,0,2,0,1100,65793,2000,9,-10151,1.344438,,,,,,,-10110.628000,-10109.283561643835,,,,subtract_motor_0pct_baseline
sample,1784798378.358721,0,2,0,1100,65793,2000,10,-10151,1.344438,,,,,,,-10110.628000,-10109.283561643835,,,,subtract_motor_0pct_baseline
sample,1784798378.3911338,0,2,0,1100,65793,2000,11,-10151,1.344438,,,,,,,-10110.628000,-10109.283561643835,,,,subtract_motor_0pct_baseline
sample,1784798378.4234746,0,2,0,1100,65793,2000,12,-10151,1.344438,,,,,,,-10110.628000,-10109.283561643835,,,,subtract_motor_0pct_baseline
sample,1784798378.4544752,0,2,0,1100,65793,2000,13,-10151,1.344438,,,,,,,-10110.628000,-10109.283561643835,,,,subtract_motor_0pct_baseline
sample,1784798378.4874842,0,2,0,1100,65793,2000,14,-10150,2.340329,,,,,,,-10110.628000,-10108.287671232876,,,,subtract_motor_0pct_baseline
sample,1784798378.518475,0,2,0,1100,65793,2000,15,-10150,2.340329,,,,,,,-10110.628000,-10108.287671232876,,,,subtract_motor_0pct_baseline
sample,1784798378.5504746,0,2,0,1100,65793,2000,16,-10154,-1.643233,,,,,,,-10110.628000,-10112.271232876712,,,,subtract_motor_0pct_baseline
sample,1784798378.5824757,0,2,0,1100,65793,2000,17,-10154,-1.643233,,,,,,,-10110.628000,-10112.271232876712,,,,subtract_motor_0pct_baseline
sample,1784798378.6154754,0,2,0,1100,65793,2000,18,-10155,-2.639123,,,,,,,-10110.628000,-10113.267123287671,,,,subtract_motor_0pct_baseline
sample,1784798378.6468437,0,2,0,1100,65793,2000,19,-10155,-2.639123,,,,,,,-10110.628000,-10113.267123287671,,,,subtract_motor_0pct_baseline
summary,1784798378.6468437,0,2,0,1100,65793,2000,,,,20,0.000000,-4.631000,3.336000,2.714,,-10110.628000,,-10110.628,-10115.259,-10107.292,subtract_motor_0pct_baseline
sample,1784798380.0227363,1,2,5,1142,67793,2000,0,-10154,-1.643233,,,,,,,-10110.628000,-10112.271232876712,,,,subtract_motor_0pct_baseline
sample,1784798380.0547416,1,2,5,1142,67793,2000,1,-10152,0.348548,,,,,,,-10110.628000,-10110.279452054794,,,,subtract_motor_0pct_baseline
sample,1784798380.0867362,1,2,5,1142,67793,2000,2,-10152,0.348548,,,,,,,-10110.628000,-10110.279452054794,,,,subtract_motor_0pct_baseline
sample,1784798380.1187384,1,2,5,1142,67793,2000,3,-10152,0.348548,,,,,,,-10110.628000,-10110.279452054794,,,,subtract_motor_0pct_baseline
sample,1784798380.1507766,1,2,5,1142,67793,2000,4,-10151,1.344438,,,,,,,-10110.628000,-10109.283561643835,,,,subtract_motor_0pct_baseline
sample,1784798380.182442,1,2,5,1142,67793,2000,5,-10151,1.344438,,,,,,,-10110.628000,-10109.283561643835,,,,subtract_motor_0pct_baseline
sample,1784798380.2153049,1,2,5,1142,67793,2000,6,-10150,2.340329,,,,,,,-10110.628000,-10108.287671232876,,,,subtract_motor_0pct_baseline
sample,1784798380.247317,1,2,5,1142,67793,2000,7,-10150,2.340329,,,,,,,-10110.628000,-10108.287671232876,,,,subtract_motor_0pct_baseline
sample,1784798380.2789035,1,2,5,1142,67793,2000,8,-10151,1.344438,,,,,,,-10110.628000,-10109.283561643835,,,,subtract_motor_0pct_baseline
sample,1784798380.3109024,1,2,5,1142,67793,2000,9,-10151,1.344438,,,,,,,-10110.628000,-10109.283561643835,,,,subtract_motor_0pct_baseline
sample,1784798380.342901,1,2,5,1142,67793,2000,10,-10151,1.344438,,,,,,,-10110.628000,-10109.283561643835,,,,subtract_motor_0pct_baseline
sample,1784798380.3747466,1,2,5,1142,67793,2000,11,-10149,3.336219,,,,,,,-10110.628000,-10107.291780821917,,,,subtract_motor_0pct_baseline
sample,1784798380.408177,1,2,5,1142,67793,2000,12,-10149,3.336219,,,,,,,-10110.628000,-10107.291780821917,,,,subtract_motor_0pct_baseline
sample,1784798380.4389782,1,2,5,1142,67793,2000,13,-10151,1.344438,,,,,,,-10110.628000,-10109.283561643835,,,,subtract_motor_0pct_baseline
sample,1784798380.4704504,1,2,5,1142,67793,2000,14,-10151,1.344438,,,,,,,-10110.628000,-10109.283561643835,,,,subtract_motor_0pct_baseline
sample,1784798380.5024502,1,2,5,1142,67793,2000,15,-10152,0.348548,,,,,,,-10110.628000,-10110.279452054794,,,,subtract_motor_0pct_baseline
sample,1784798380.5352726,1,2,5,1142,67793,2000,16,-10152,0.348548,,,,,,,-10110.628000,-10110.279452054794,,,,subtract_motor_0pct_baseline
sample,1784798380.5669236,1,2,5,1142,67793,2000,17,-10152,0.348548,,,,,,,-10110.628000,-10110.279452054794,,,,subtract_motor_0pct_baseline
sample,1784798380.5987754,1,2,5,1142,67793,2000,18,-10150,2.340329,,,,,,,-10110.628000,-10108.287671232876,,,,subtract_motor_0pct_baseline
sample,1784798380.6307786,1,2,5,1142,67793,2000,19,-10150,2.340329,,,,,,,-10110.628000,-10108.287671232876,,,,subtract_motor_0pct_baseline
summary,1784798380.6307786,1,2,5,1142,67793,2000,,,,20,1.295000,-1.643000,3.336000,1.156,,-10110.628000,,-10109.333,-10112.271,-10107.292,subtract_motor_0pct_baseline
sample,1784798382.0226915,2,2,10,1184,69793,2000,0,-10148,4.332110,,,,,,,-10110.628000,-10106.295890410958,,,,subtract_motor_0pct_baseline
sample,1784798382.0546901,2,2,10,1184,69793,2000,1,-10148,4.332110,,,,,,,-10110.628000,-10106.295890410958,,,,subtract_motor_0pct_baseline
sample,1784798382.0866885,2,2,10,1184,69793,2000,2,-10146,6.323890,,,,,,,-10110.628000,-10104.30410958904,,,,subtract_motor_0pct_baseline
sample,1784798382.1186907,2,2,10,1184,69793,2000,3,-10146,6.323890,,,,,,,-10110.628000,-10104.30410958904,,,,subtract_motor_0pct_baseline
sample,1784798382.150775,2,2,10,1184,69793,2000,4,-10146,6.323890,,,,,,,-10110.628000,-10104.30410958904,,,,subtract_motor_0pct_baseline
sample,1784798382.183965,2,2,10,1184,69793,2000,5,-10121,31.221151,,,,,,,-10110.628000,-10079.406849315068,,,,subtract_motor_0pct_baseline
sample,1784798382.214476,2,2,10,1184,69793,2000,6,-10121,31.221151,,,,,,,-10110.628000,-10079.406849315068,,,,subtract_motor_0pct_baseline
sample,1784798382.2471972,2,2,10,1184,69793,2000,7,-10087,65.081425,,,,,,,-10110.628000,-10045.546575342465,,,,subtract_motor_0pct_baseline
sample,1784798382.2785828,2,2,10,1184,69793,2000,8,-10087,65.081425,,,,,,,-10110.628000,-10045.546575342465,,,,subtract_motor_0pct_baseline
sample,1784798382.310603,2,2,10,1184,69793,2000,9,-10053,98.941699,,,,,,,-10110.628000,-10011.686301369862,,,,subtract_motor_0pct_baseline
sample,1784798382.3425808,2,2,10,1184,69793,2000,10,-10053,98.941699,,,,,,,-10110.628000,-10011.686301369862,,,,subtract_motor_0pct_baseline
sample,1784798382.3745794,2,2,10,1184,69793,2000,11,-10053,98.941699,,,,,,,-10110.628000,-10011.686301369862,,,,subtract_motor_0pct_baseline
sample,1784798382.4065802,2,2,10,1184,69793,2000,12,-10015,136.785534,,,,,,,-10110.628000,-9973.842465753425,,,,subtract_motor_0pct_baseline
sample,1784798382.438583,2,2,10,1184,69793,2000,13,-10015,136.785534,,,,,,,-10110.628000,-9973.842465753425,,,,subtract_motor_0pct_baseline
sample,1784798382.470582,2,2,10,1184,69793,2000,14,-9983,168.654027,,,,,,,-10110.628000,-9941.97397260274,,,,subtract_motor_0pct_baseline
sample,1784798382.5025795,2,2,10,1184,69793,2000,15,-9983,168.654027,,,,,,,-10110.628000,-9941.97397260274,,,,subtract_motor_0pct_baseline
sample,1784798382.53458,2,2,10,1184,69793,2000,16,-9983,168.654027,,,,,,,-10110.628000,-9941.97397260274,,,,subtract_motor_0pct_baseline
sample,1784798382.5665817,2,2,10,1184,69793,2000,17,-9969,182.596493,,,,,,,-10110.628000,-9928.031506849315,,,,subtract_motor_0pct_baseline
sample,1784798382.5985837,2,2,10,1184,69793,2000,18,-9969,182.596493,,,,,,,-10110.628000,-9928.031506849315,,,,subtract_motor_0pct_baseline
sample,1784798382.6303017,2,2,10,1184,69793,2000,19,-9966,185.584164,,,,,,,-10110.628000,-9925.043835616438,,,,subtract_motor_0pct_baseline
summary,1784798382.6313066,2,2,10,1184,69793,2000,,,,20,92.369000,4.332000,185.584000,68.258,,-10110.628000,,-10018.259,-10106.296,-9925.044,subtract_motor_0pct_baseline
sample,1784798384.0220408,3,2,15,1226,71793,2000,0,-9972,179.608822,,,,,,,-10110.628000,-9931.019178082192,,,,subtract_motor_0pct_baseline
sample,1784798384.054608,3,2,15,1226,71793,2000,1,-9975,176.621151,,,,,,,-10110.628000,-9934.006849315068,,,,subtract_motor_0pct_baseline
sample,1784798384.086691,3,2,15,1226,71793,2000,2,-9975,176.621151,,,,,,,-10110.628000,-9934.006849315068,,,,subtract_motor_0pct_baseline
sample,1784798384.1188312,3,2,15,1226,71793,2000,3,-9975,176.621151,,,,,,,-10110.628000,-9934.006849315068,,,,subtract_motor_0pct_baseline
sample,1784798384.1508236,3,2,15,1226,71793,2000,4,-9950,201.518411,,,,,,,-10110.628000,-9909.109589041096,,,,subtract_motor_0pct_baseline
sample,1784798384.1824453,3,2,15,1226,71793,2000,5,-9950,201.518411,,,,,,,-10110.628000,-9909.109589041096,,,,subtract_motor_0pct_baseline
sample,1784798384.2149577,3,2,15,1226,71793,2000,6,-9911,240.358137,,,,,,,-10110.628000,-9870.269863013698,,,,subtract_motor_0pct_baseline
sample,1784798384.2467682,3,2,15,1226,71793,2000,7,-9911,240.358137,,,,,,,-10110.628000,-9870.269863013698,,,,subtract_motor_0pct_baseline
sample,1784798384.2797842,3,2,15,1226,71793,2000,8,-9868,283.181425,,,,,,,-10110.628000,-9827.446575342465,,,,subtract_motor_0pct_baseline
sample,1784798384.3107667,3,2,15,1226,71793,2000,9,-9868,283.181425,,,,,,,-10110.628000,-9827.446575342465,,,,subtract_motor_0pct_baseline
sample,1784798384.3447685,3,2,15,1226,71793,2000,10,-9868,283.181425,,,,,,,-10110.628000,-9827.446575342465,,,,subtract_motor_0pct_baseline
sample,1784798384.3747668,3,2,15,1226,71793,2000,11,-9825,326.004712,,,,,,,-10110.628000,-9784.623287671233,,,,subtract_motor_0pct_baseline
sample,1784798384.4067678,3,2,15,1226,71793,2000,12,-9825,326.004712,,,,,,,-10110.628000,-9784.623287671233,,,,subtract_motor_0pct_baseline
sample,1784798384.4387703,3,2,15,1226,71793,2000,13,-9780,370.819781,,,,,,,-10110.628000,-9739.808219178081,,,,subtract_motor_0pct_baseline
sample,1784798384.4707718,3,2,15,1226,71793,2000,14,-9780,370.819781,,,,,,,-10110.628000,-9739.808219178081,,,,subtract_motor_0pct_baseline
sample,1784798384.5027654,3,2,15,1226,71793,2000,15,-9761,389.741699,,,,,,,-10110.628000,-9720.886301369863,,,,subtract_motor_0pct_baseline
sample,1784798384.5347652,3,2,15,1226,71793,2000,16,-9761,389.741699,,,,,,,-10110.628000,-9720.886301369863,,,,subtract_motor_0pct_baseline
sample,1784798384.5667675,3,2,15,1226,71793,2000,17,-9761,389.741699,,,,,,,-10110.628000,-9720.886301369863,,,,subtract_motor_0pct_baseline
sample,1784798384.598767,3,2,15,1226,71793,2000,18,-9759,391.733479,,,,,,,-10110.628000,-9718.894520547945,,,,subtract_motor_0pct_baseline
sample,1784798384.6307669,3,2,15,1226,71793,2000,19,-9759,391.733479,,,,,,,-10110.628000,-9718.894520547945,,,,subtract_motor_0pct_baseline
summary,1784798384.6307669,3,2,15,1226,71793,2000,,,,20,289.456000,176.621000,391.733000,82.967,,-10110.628000,,-9821.172,-9934.007,-9718.895,subtract_motor_0pct_baseline
