t_s,sample_ms,height_m,raw_flow_x,raw_flow_y,flow_x_no_height_m_s,flow_y_no_height_m_s,flow_x_with_height_m_s,flow_y_with_height_m_s,app_vx_m_s,app_vy_m_s,vofa_vx_m_s,vofa_vy_m_s,acc_nav_x_m_s2,acc_nav_y_m_s2,acc_nav_z_m_s2,rate_roll_rad_s,rate_pitch_rad_s,rate_roll_dps,rate_pitch_dps,moment_roll_n_m,moment_pitch_n_m,tilt_out_0_rad,tilt_out_1_rad,force_cmd_x_n,force_cmd_y_n,horizontal_scale,protection_flags,roll_est_deg,pitch_est_deg,roll_acc_deg,pitch_acc_deg,alpha,dt_ms,vel_ref_x_m_s,vel_ref_y_m_s,vel_loop_active,flow_quality,flow_valid,ekf_vx_m_s,ekf_vy_m_s,ekf_updates,ekf_rejects,ekf_skips
3.188000000009197,2803864,0.37291330099105835,5,-2,0.05,-0.02,0.01864566504955292,-0.007458266019821167,0.018645664677023888,-0.007458265870809555,0.01491653174161911,-0.005966612603515387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.7573219474605182,1.4846808765051698,1.174122929573059,0.8480413556098938,0.9799694418907166,1.0219999551773071,0.0,0.05120000243186951,0.0,108,1,0.01491653174161911,-0.0059578814543783665,0,0,0
3.2030000000086147,2803873,0.3732936382293701,9,-5,0.09,-0.05,0.03359642744064331,-0.018664681911468507,0.03356219455599785,-0.018645664677023888,0.02684975601732731,-0.01491653174161911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.7439582222718855,1.5541453997627173,1.176059603691101,0.7711465358734131,0.9804883003234863,0.9950000047683716,0.0,0.05120000243186951,0.0,107,1,0.0,0.0,0,0,0
3.2030000000086147,2803884,0.37354087829589844,4,-2,0.04,-0.02,0.014941635131835938,-0.007470817565917969,0.014941634610295296,-0.007470817305147648,0.011953308247029781,-0.005976654123514891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.7276555829116447,1.605191004853527,1.2618775367736816,0.755796492099762,0.9810846447944641,0.9639999866485596,0.0,0.05120000243186951,0.0,107,1,0.011953308247029781,-0.005976654123514891,1,0,0
3.2190000000118744,2803893,0.3737015724182129,5,-1,0.05,-0.01,0.018685078620910647,-0.003737015724182129,0.018677042797207832,-0.003735408652573824,0.014919964596629143,-0.0029842411167919636,0.0,0.0,-8.760452328715473e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.753347750260545,1.6614476276998005,1.4502971172332764,0.8028498888015747,0.9813350439071655,0.9510000348091125,0.0,0.05120000243186951,0.0,107,1,0.014920154586434364,-0.002984190359711647,1,0,1
3.235000000000582,2803904,0.37415602803230286,5,-2,0.05,-0.02,0.018707801401615144,-0.007483120560646058,0.018707800656557083,-0.007483120542019606,0.014966241084039211,-0.005986496340483427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.784805346488028,1.7177205758580385,1.5021151304244995,0.8713172674179077,0.980969250202179,0.9699999690055847,0.0,0.05120000243186951,0.0,106,1,0.014946402050554752,-0.005978458095341921,1,0,1
3.235000000000582,2803913,0.3744514286518097,7,-1,0.07,-0.01,0.02621160000562668,-0.003744514286518097,0.026190921664237976,-0.003741560271009803,0.02095273695886135,-0.0029932481702417135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.842263715864739,1.778783290318124,1.708854079246521,0.8227145671844482,0.9802191853523254,1.0089999437332153,0.0,0.05120000243186951,0.0,106,1,0.020920898765325546,-0.002989109605550766,1,0,1
3.25,2803924,0.3746434450149536,14,-4,0.14,-0.04,0.05245008230209351,-0.014985737800598144,0.05245008319616318,-0.014985737390816212,0.04196006804704666,-0.011988590471446514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.9131669882511062,1.8138846428089863,1.7998214960098267,0.751419723033905,0.9793360233306885,1.0549999475479126,0.0,0.05120000243186951,0.0,107,1,0.04196006804704666,-0.011988590471446514,1,0,1
3.2660000000032596,2803933,0.3747682571411133,5,-2,0.05,-0.02,0.018738412857055665,-0.007495365142822266,0.01873217150568962,-0.007492868695408106,0.014985737390816212,-0.005994295235723257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.9994090078333286,1.8302620488387191,1.8959871530532837,0.6847766637802124,0.9815276265144348,0.9409999847412109,0.0,0.05120000243186951,0.0,107,1,0.014985737390816212,-0.005994295235723257,1,0,1
3.2660000000032596,2803944,0.3751993775367737,6,-1,0.06,-0.01,0.02251196265220642,-0.003751993775367737,0.022511962801218033,-0.0037519936449825764,0.018009571358561516,-0.003001594915986061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.085492851082151,1.8289187176186452,2.0566470623016357,0.5344597697257996,0.9799694418907166,1.0219999551773071,0.0,0.05120000243186951,0.0,107,1,0.018009571358561516,-0.003001594915986061,1,0,1
3.2820000000065193,2803953,0.3751296103000641,5,-3,0.05,-0.03,0.018756480515003206,-0.011253888309001921,0.018759967759251595,-0.011255981400609016,0.01498518418520689,-0.008991365320980549,-9.768382005859166e-05,-0.0001927989796968177,-0.00023014069302007556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.1797400038360024,1.824013655790118,2.10843825340271,0.5141692161560059,0.9799502491950989,1.0230000019073486,0.0,0.05120000243186951,0.0,107,1,0.015007974579930305,-0.009004785679280758,1,0,0
3.297000000005937,2803964,0.37508425116539,10,-3,0.1,-0.03,0.037508425116539006,-0.0112525275349617,0.03750842437148094,-0.011252527125179768,0.029962079599499702,-0.008988109417259693,0.0006609339034184813,0.0003126221999991685,4.114151306566782e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.2768203807316496,1.8242338909174656,2.2980008125305176,0.5008172392845154,0.9799694418907166,1.0219999551773071,0.0,0.05120000243186951,0.0,107,1,0.030006740242242813,-0.0090020215138793,1,0,0
3.297000000005937,2803973,0.3754047751426697,5,-2,0.05,-0.02,0.018770238757133486,-0.007508095502853394,0.01875421218574047,-0.007501685060560703,0.014979911968111992,-0.005992150865495205,-0.0007919115014374256,0.00013131022569723427,-0.00018264770915266126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3848175489276855,1.8270962704404,2.337616205215454,0.629330039024353,0.9802383780479431,1.0080000162124634,0.0,0.05120000243186951,0.0,106,1,0.0,0.0,0,0,0
3.313000000009197,2803984,0.37631312012672424,5,-2,0.05,-0.02,0.018815656006336213,-0.007526262402534485,0.018815655261278152,-0.0075262621976435184,0.015029733069241047,-0.006012170575559139,-3.183737499057315e-05,-0.00026287257787771523,-2.8495789592852816e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.4629390515207774,1.8224549185920473,2.298980474472046,0.44817227125167847,0.9802383780479431,1.0080000162124634,0.0,0.05120000243186951,0.0,106,1,0.0,0.0,0,0,0
3.313000000009197,2803993,0.37725353240966797,6,-2,0.06,-0.02,0.022635211944580076,-0.007545070648193359,0.022578787058591843,-0.0075262621976435184,0.018063029274344444,-0.006021009758114815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.5561361615463056,1.7953960067546664,2.319270372390747,0.41722533106803894,0.9802575707435608,1.0069999694824219,0.0,0.05120000243186951,0.0,104,1,0.0,0.0,0,0,0
3.3280000000086147,2804004,0.3782148063182831,7,-2,0.07,-0.02,0.026475036442279817,-0.007564296126365662,0.02647503651678562,-0.007564296014606953,0.021180029958486557,-0.006051436997950077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.623874099858824,1.7768051209704652,2.2339749336242676,0.583519697189331,0.9802768230438232,1.0059999227523804,0.0,0.05120000243186951,0.0,103,1,0.021149616688489914,0.0,0,0,0
3.3440000000118744,2804013,0.3788396418094635,13,-3,0.13,-0.03,0.04924915343523026,-0.011365189254283904,0.049167923629283905,-0.011346443556249142,0.039276398718357086,-0.009063678793609142,-0.0003635251778177917,0.00019188702572137117,-0.00011953354260185733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.6886403610409673,1.7567607485394579,2.2568085193634033,0.2775242030620575,0.979086697101593,1.0679999589920044,0.0,0.05120000243186951,0.0,102,1,0.039334338158369064,-0.009077155031263828,1,0,0
3.3440000000118744,2804024,0.37889575958251953,4,-1,0.04,-0.01,0.015155830383300782,-0.0037889575958251955,0.015155830420553684,-0.003788957605138421,0.01210769359022379,-0.0030260756611824036,0.0004549187724478543,0.0007734507671557367,-0.0002449035819154233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.734175164165066,1.7350302400440576,2.443882942199707,0.2204032838344574,0.9807382822036743,0.9820000529289246,0.0,0.05120000243186951,0.0,103,1,0.0,-0.003031166037544608,1,0,0
3.360000000000582,2804033,0.378582239151001,6,-1,0.06,-0.01,0.022714934349060058,-0.00378582239151001,0.022733744233846664,-0.003788957605138421,0.01818699575960636,-0.003031166037544608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.764066784143722,1.7641451375161665,2.305387496948242,0.755895733833313,0.980199933052063,1.0099999904632568,0.0,0.05120000243186951,0.0,102,1,0.0,0.0,1,0,0
3.375,2804045,0.3790784776210785,6,-2,0.06,-0.02,0.02274470865726471,-0.00758156955242157,0.022744707763195038,-0.007581569254398346,0.01819576695561409,-0.006065255496650934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.7729883925972416,1.757644326230487,2.159684181213379,0.3109772801399231,0.9802191853523254,1.0089999437332153,0.0,0.05120000243186951,0.0,104,1,0.01819576695561409,-0.006065255496650934,1,0,0
3.375,2804053,0.3804510235786438,12,-4,0.12,-0.04,0.04565412282943725,-0.015218040943145753,0.045489415526390076,-0.015163138508796692,0.03639153391122818,-0.012130510993301868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.7526531888324257,1.7555358771321004,1.9516420364379883,0.25704362988471985,0.980199933052063,1.0099999904632568,0.0,0.05120000243186951,0.0,102,1,0.03639153391122818,-0.012130510993301868,1,0,0
3.3910000000032596,2804064,0.38134318590164185,6,-2,0.06,-0.02,0.02288059115409851,-0.007626863718032837,0.022880591452121735,-0.0076268636621534824,0.018277857452630997,-0.006091827992349863,0.0017948657041415572,0.0001661413989495486,-3.9768219721736386e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.707405697942619,1.698725918022113,1.6882569789886475,0.2504952549934387,0.9791442155838013,1.0649999380111694,0.0,0.05120000243186951,0.0,104,1,0.018304472789168358,-0.006101490929722786,1,0,0
3.4070000000065193,2804073,0.3819230794906616,6,-2,0.06,-0.02,0.022915384769439696,-0.007638461589813233,0.022880591452121735,-0.0076268636621534824,0.018278326839208603,-0.0060919118113815784,0.0014687365619465709,0.0003701734822243452,-0.00022796631674282253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.6673957252897935,1.661329622056936,1.5629496574401855,0.5084190964698792,0.9802191853523254,1.0089999437332153,0.0,0.05120000243186951,0.0,103,1,0.0,0.0,1,0,0
3.4070000000065193,2804084,0.3823000192642212,6,-3,0.06,-0.03,0.02293800115585327,-0.011469000577926635,0.022938000038266182,-0.011469000019133091,0.018322650343179703,-0.009160986170172691,-3.184676188539015e-06,0.00033951402292586863,-0.00015890122449491173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.5796758022025656,1.6298949611765075,1.4341737031936646,0.40673452615737915,0.9802191853523254,1.0089999437332153,0.0,0.05120000243186951,0.0,104,1,0.0,0.0,0,0,0
3.422000000005937,2804093,0.38254502415657043,6,-2,0.06,-0.02,0.022952701449394226,-0.0076509004831314086,0.022938000038266182,-0.007646000012755394,0.018350400030612946,-0.006107253022491932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.4882271232061655,1.6325594549791287,1.357324242591858,0.368234246969223,0.9802383780479431,1.0080000162124634,0.0,0.05120000243186951,0.0,102,1,0.0,0.0,0,0,0
3.422000000005937,2804104,0.383054256439209,10,-4,0.1,-0.04,0.0383054256439209,-0.01532217025756836,0.03830542415380478,-0.015322170220315456,0.030644340440630913,-0.012257736176252365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3907722834164957,1.6117593509063344,1.2887465953826904,0.2976635992527008,0.9802383780479431,1.0080000162124634,0.0,0.05120000243186951,0.0,103,1,0.0,0.0,0,0,0
3.438000000009197,2804113,0.3840852677822113,6,-1,0.06,-0.01,0.02304511606693268,-0.003840852677822113,0.022983254864811897,-0.003830542555078864,0.018386604264378548,-0.0030644340440630913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.2721950735139274,1.5353058351765316,1.0818994045257568,-0.19272002577781677,0.9802383780479431,1.0089999437332153,0.0,0.05120000243186951,0.0,101,1,0.018386604264378548,-0.0030644340440630913,1,0,0
3.4530000000086147,2804124,0.3840852677822113,4,-1,0.04,-0.01,0.015363410711288453,-0.003840852677822113,0.015404216945171356,-0.003851054236292839,0.012323373928666115,-0.0030808434821665287,0.001311392872594297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.152911855963005,1.4666610111379086,0.8396887183189392,0.26203852891921997,0.9789525270462036,1.0750000476837158,0.0,0.05120000243186951,0.0,101,1,0.012323373928666115,-0.0030808434821665287,1,0,0
3.4530000000086147,2804133,0.3851054310798645,6,-2,0.06,-0.02,0.02310632586479187,-0.00770210862159729,0.023106325417757034,-0.007702108472585678,0.018459254875779152,-0.006152177229523659,0.0011808554409071803,0.0005416041822172701,-7.667541467526462e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.032062296265515,1.414391998361813,0.7266901731491089,0.2702977955341339,0.9790292382240295,1.0709999799728394,0.0,0.05120000243186951,0.0,99,1,0.018458954989910126,-0.006153421942144632,1,0,1
3.4690000000118744,2804144,0.3873545527458191,5,-1,0.05,-0.01,0.019367727637290957,-0.003873545527458191,0.019367726519703865,-0.003873545443639159,0.015470954589545727,-0.00309351971372962,-0.0009808610193431377,0.0008971283095888793,-6.952285912120715e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.9197424029727017,1.4298476622178669,0.7345888018608093,0.5652293562889099,0.9796237945556641,1.0399999618530273,0.0,0.05120000243186951,0.0,99,1,0.015494181774556637,0.0,1,0,0
3.485000000000582,2804153,0.3873545527458191,12,-4,0.12,-0.04,0.04648254632949829,-0.015494182109832765,0.046482544392347336,-0.015494181774556637,0.037127651274204254,-0.01237568724900484,-0.002145725302398205,0.0009112622356042266,-9.944916382664815e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.7992536030831054,1.4228827759832203,0.88328617811203,0.234096497297287,0.9802191853523254,1.0089999437332153,0.0,0.05120000243186951,0.0,97,1,0.03713119402527809,-0.012375932186841965,0,0,0
3.485000000000582,2804164,0.38865482807159424,5,-1,0.05,-0.01,0.019432741403579715,-0.0038865482807159423,0.019432740285992622,-0.003886548103764653,0.015524660237133503,-0.0031054310966283083,0.0019607888534665108,-0.0008879193919710815,-1.9741059077205136e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.7139637808523496,1.4601036094584714,0.7161436676979065,0.8263523578643799,0.9809114336967468,0.9729999899864197,0.0,0.05120000243186951,0.0,97,1,0.0,0.0,1,0,0
3.5,2804173,0.38947564363479614,5,-3,0.05,-0.03,0.01947378218173981,-0.011684269309043883,0.019432740285992622,-0.011659644544124603,0.015523139387369156,-0.009315178729593754,0.00044961244566366076,-0.0015554644633084536,0.00047321320744231343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.6394558655936926,1.5000351085977641,0.7712190747261047,0.7869412899017334,0.9802383780479431,1.0080000162124634,0.0,0.05120000243186951,0.0,95,1,0.0,0.0,1,0,0
3.5160000000032596,2804184,0.38947564363479614,6,-1,0.06,-0.01,0.023368538618087766,-0.0038947564363479613,0.019432740285992622,-0.011659644544124603,0.018720438703894615,-0.003120073350146413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5772587154165265,1.5580418109188088,0.7542781829833984,0.789757490158081,0.9802383780479431,1.0080000162124634,0.0,0.05120000243186951,0.0,95,1,0.018694104626774788,-0.003115900559350848,0,0,0
3.5160000000032596,2804193,0.39000916481018066,9,-3,0.09,-0.03,0.03510082483291626,-0.011700274944305419,0.035100825130939484,-0.011700274422764778,0.028080660849809647,-0.009360219351947308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.522368270231592,1.629107537902943,0.8263073563575745,0.9363427758216858,0.9802575707435608,1.0069999694824219,0.0,0.05120000243186951,0.0,95,1,0.0,0.0,0,0,0
3.5320000000065193,2804204,0.3916313946247101,4,-1,0.04,-0.01,0.015665255784988404,-0.003916313946247101,0.01566525548696518,-0.003916313871741295,0.012532204389572144,-0.003133051097393036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.4724235174948923,1.6833006551137402,0.8062930703163147,1.1585575342178345,0.9802383780479431,1.0080000162124634,0.0,0.05120000243186951,0.0,95,1,0.012532204389572144,-0.003133051097393036,0,0,0
3.5320000000065193,2804213,0.3916313946247101,4,-1,0.04,-0.01,0.015665255784988404,-0.003916313946247101,0.01566525548696518,-0.003916313871741295,0.012532204389572144,-0.003133051097393036,-0.0013996884226799011,0.0003680876106955111,9.990692342398688e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.4465014588289336,1.7715291136601152,1.0544321537017822,1.237605333328247,0.9802191853523254,1.0089999437332153,0.0,0.05120000243186951,0.0,93,1,0.012532204389572144,-0.003133051097393036,1,0,0
3.547000000005937,2804213,0.3935104012489319,4,-1,0.04,-0.01,0.015740416049957275,-0.003935104012489319,0.01566525548696518,-0.003916313871741295,0.012610942125320435,-0.003153219586238265,-0.001346892793662846,-0.00014373243902809918,0.0004169082676526159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.4291868343258045,1.850202952608356,1.0207688808441162,1.223781704902649,0.9802960157394409,1.0049999952316284,0.0,0.05120000243186951,0.0,93,1,0.012631416320800781,-0.0031578540802001953,1,0,0
3.563000000009197,2804233,0.3947317600250244,4,-1,0.04,-0.01,0.015789270401000977,-0.003947317600250244,0.015789270401000977,-0.003947317600250244,0.0126136289909482,-0.003153871512040496,0.001302960910834372,-0.000786893127951771,0.00030744553077965975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.4424969698462107,1.9125147288542905,1.2295916080474854,1.2461752891540527,0.9802383780479431,1.0080000162124634,0.0,0.05120000243186951,0.0,91,1,0.0,0.0,1,0,0
3.563000000009197,2804244,0.39552563428878784,10,-2,0.1,-0.02,0.039552563428878786,-0.007910512685775757,0.015789270401000977,-0.007927833124995232,0.03166325390338898,-0.006332756951451302,-0.00017846883565653116,-6.97365467203781e-05,0.00039379121153615415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.4602416942271006,1.9438567317411994,1.1528363227844238,1.022186517715454,0.9810076355934143,0.9679999947547913,0.0,0.05120000243186951,0.0,89,1,0.031711332499980927,-0.0063422666862607,1,0,0
3.5780000000086147,2804253,0.3963916599750519,3,-1,0.03,-0.01,0.011891749799251556,-0.003963916599750519,0.011891749687492847,-0.003963916562497616,0.009513399563729763,-0.00317113334313035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.4958112633772416,1.9418265370436458,1.3404805660247803,0.9890673160552979,0.9802383780479431,1.0080000162124634,0.0,0.05120000243186951,0.0,89,1,0.009500418789684772,-0.003167193615809083,1,0,1
3.5940000000118744,2804253,0.39730459451675415,3,-1,0.03,-0.01,0.011919137835502623,-0.003973045945167541,0.011891749687492847,-0.003963916562497616,0.009557951241731644,-0.0031859837472438812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.538146024109011,1.9292552154782072,1.4237263202667236,0.8139640092849731,0.9811232089996338,0.9620000123977661,0.0,0.05120000243186951,0.0,90,1,0.009543619118630886,-0.00318130012601614,1,0,1
3.5940000000118744,2804273,0.39824798703193665,4,-1,0.04,-0.01,0.015929919481277467,-0.003982479870319367,0.015929918736219406,-0.0039824796840548515,0.012743934988975525,-0.0031859837472438812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5634621543249168,1.8462758454225927,1.4355167150497437,0.4182940125465393,0.9802191853523254,1.0089999437332153,0.0,0.05120000243186951,0.0,88,1,0.012743934988975525,-0.0031859837472438812,1,0,1
3.610000000000582,2804273,0.39921119809150696,8,-1,0.08,-0.01,0.031936895847320554,-0.003992111980915069,0.015929918736219406,-0.0039824796840548515,0.02556718699634075,-0.003195898374542594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.6010305899411392,1.7248225927533412,1.5018552541732788,0.1768805980682373,0.9802383780479431,1.0080000162124634,0.0,0.05120000243186951,0.0,86,1,0.02556718699634075,-0.003195898374542594,1,0,1
3.625,2804293,0.39948728680610657,5,-1,0.05,-0.01,0.01997436434030533,-0.003994872868061066,0.0199743639677763,-0.00399487279355526,0.01597949117422104,-0.003195898374542594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.6176354774021462,1.563603313578513,1.4001963138580322,-0.15735580027103424,0.980199933052063,1.0099999904632568,0.0,0.05120000243186951,0.0,85,1,0.01597949117422104,-0.003195898374542594,1,0,0
3.625,2804293,0.3989667594432831,4,-1,0.04,-0.01,0.015958670377731323,-0.003989667594432831,0.0199743639677763,-0.00399487279355526,0.012756109237670898,-0.0031890273094177246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.6512613808024739,1.392760992854889,1.5421383380889893,-0.13894903659820557,0.9802191853523254,1.0089999437332153,0.0,0.05120000243186951,0.0,83,1,0.012756109237670898,-0.0031890273094177246,1,0,0
3.6410000000032596,2804313,0.3986284136772156,4,-1,0.04,-0.01,0.015945136547088623,-0.003986284136772156,0.015945136547088623,-0.003986284136772156,0.012756109237670898,-0.0031890273094177246,-0.00021635525627061725,-8.681953477207571e-05,1.447677641408518e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.6782265618043368,1.2344428925176754,1.4972431659698486,-0.3249102532863617,0.9802191853523254,1.0089999437332153,0.0,0.05120000243186951,0.0,81,1,0.012756109237670898,-0.0031890273094177246,1,0,0
3.6410000000032596,2804313,0.3980584740638733,3,-1,0.03,-0.01,0.011941754221916198,-0.003980584740638733,0.015945136547088623,-0.003986284136772156,0.009529339149594307,-0.0031764465384185314,-0.0003436848637647927,0.0001141735992860049,-0.00014081955305300653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.6918192183740075,1.053515176757486,1.5050873756408691,-0.48489201068878174,0.9802575707435608,1.0069999694824219,0.0,0.05120000243186951,0.0,81,1,0.009544512256979942,-0.0031815040856599808,1,0,0
3.6570000000065193,2804333,0.39768800139427185,7,0,0.07,0.0,0.027838160097599034,0.0,0.02783815935254097,0.0,0.022270528599619865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.7121642944161906,0.8518190543019841,1.463909387588501,-0.6732922792434692,0.9802575707435608,1.0069999694824219,0.0,0.05120000243186951,0.0,81,1,0.0,0.0,1,0,0
3.672000000005937,2804345,0.40499070286750793,4,0,0.04,0.0,0.01619962811470032,0.0,0.0161996278911829,0.0,0.012959702871739864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.695445821274447,0.6622841111271214,1.3635213375091553,-0.763724148273468,0.9802575707435608,1.0069999694824219,0.0,0.05120000243186951,0.0,79,1,0.0,0.0,0,0,0
3.672000000005937,2804353,0.41759395599365234,4,0,0.04,0.0,0.016703758239746094,0.0,0.0161996278911829,0.0,0.012959702871739864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.6897995822096732,0.5178097004386153,1.368533730506897,-0.5540110468864441,0.9802383780479431,1.0080000162124634,0.0,0.05120000243186951,0.0,79,1,0.0,0.0,0,0,0
3.688000000009197,2804365,0.4201860725879669,1,0,0.01,0.0,0.00420186072587967,0.0,0.004201860632747412,0.0,0.0033614884596318007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.649576102803735,0.3847411576250632,1.2062184810638428,-0.677876353263855,0.9792976975440979,1.0570000410079956,0.0,0.05120000243186951,0.0,78,1,0.0033614884596318007,2.7190640139451716e-07,0,0,0
3.7030000000086147,2804373,0.4162709414958954,6,0,0.06,0.0,0.024976256489753722,0.0,0.025211162865161896,0.0,0.02013944834470749,-2.2569805935290788e-07,7.737547275610268e-05,-0.00023135036462917924,-1.0585785275907256e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.6159418227984261,0.2639097762067859,1.2443320751190186,-0.5613394379615784,0.9791250824928284,1.065999984741211,0.0,0.05120000243186951,0.0,78,1,0.0,0.0,1,0,0
3.7030000000086147,2804385,0.4140761196613312,4,0,0.04,0.0,0.01656304478645325,0.0,0.016563044860959053,0.0,0.013231647200882435,2.993871532908088e-07,-5.866438186785672e-06,0.0003172615251969546,0.00018064500181935728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5723454800912933,0.17172562021898585,1.1094166040420532,-0.5442516803741455,0.9795662760734558,1.0429999828338623,0.0,0.05120000243186951,0.0,76,1,0.0,0.0,1,0,0
