Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4
0.268167625,0,0,0,1,1
0.268770750,0,1,0,1,1
0.269071250,0,0,0,1,1
0.269674500,0,1,0,1,1
0.269975000,0,0,0,1,1
0.270578250,0,1,0,1,1
0.270878750,0,0,0,1,1
0.271481750,1,0,0,1,1
0.277419750,0,0,0,1,1
0.278021000,0,1,0,1,1
0.278321625,0,0,0,1,1
0.278924750,0,1,0,1,1
0.279225250,0,0,0,1,1
0.279528000,0,0,1,1,1
0.279828625,0,1,1,1,1
0.280129250,0,0,1,1,1
0.280732375,0,1,1,1,1
0.281033000,0,0,1,1,1
0.281636000,0,1,1,1,1
0.281936625,0,0,1,1,1
0.282539750,0,1,1,1,1
0.282840375,0,0,1,1,1
0.283443500,0,1,1,1,1
0.283744125,0,0,1,1,1
0.284345250,0,1,1,1,1
0.284647875,0,0,1,1,1
0.284949000,0,0,0,1,1
0.285249500,0,1,0,1,1
0.285552125,0,0,0,1,1
0.286153250,0,1,0,1,1
0.286455875,0,0,0,1,1
0.287057000,0,1,0,1,1
0.287357500,0,0,0,1,1
0.287960750,0,1,0,1,1
0.288261250,0,0,0,1,1
0.288864500,0,1,0,1,1
0.289165000,0,0,0,1,1
0.289768250,0,1,0,1,1
0.290068750,0,0,0,1,1
0.290671875,0,1,0,1,1
0.290972500,0,0,0,1,1
0.291575625,0,1,0,1,1
0.291876250,0,0,0,1,1
0.292479250,1,0,0,1,1
0.298417250,0,0,0,1,1
0.299018500,0,1,0,1,1
0.299319000,0,0,0,1,1
0.299922125,0,1,0,1,1
0.300222750,0,0,0,1,1
0.300525500,0,0,1,1,1
0.300826000,0,1,1,1,1
0.301126750,0,0,1,1,1
0.301729750,0,1,1,1,1
0.302030375,0,0,1,1,1
0.302633500,0,1,1,1,1
0.302934125,0,0,1,1,1
0.303537250,0,1,1,1,1
0.303837875,0,0,1,1,1
0.304441000,0,1,1,1,1
0.304741625,0,0,1,1,1
0.305342625,0,1,1,1,1
0.305645375,0,0,1,1,1
0.305946375,0,0,0,1,1
0.306247000,0,1,0,1,1
0.306549625,0,0,0,1,1
0.307150750,0,1,0,1,1
0.307453250,0,0,0,1,1
0.308054375,0,1,0,1,1
0.308355000,0,0,0,1,1
0.308958125,0,1,0,1,1
0.309258750,0,0,0,1,1
0.309861875,0,1,0,1,1
0.310162500,0,0,0,1,1
0.310765625,0,1,0,1,1
0.311066250,0,0,0,1,1
0.311669375,0,1,0,1,1
0.311969875,0,0,0,1,1
0.312573125,0,1,0,1,1
0.312873625,0,0,0,1,1
0.313476625,1,0,0,1,1
0.319414625,0,0,0,1,1
0.320015875,0,1,0,1,1
0.320316500,0,0,0,1,1
0.320919625,0,1,0,1,1
0.321220250,0,0,0,1,1
0.321522875,0,0,1,1,1
0.321823500,0,1,1,1,1
0.322124125,0,0,1,1,1
0.322727250,0,1,1,1,1
0.323027875,0,0,1,1,1
0.323631000,0,1,1,1,1
0.323931625,0,0,1,1,1
0.324534750,0,1,1,1,1
0.324835375,0,0,1,1,1
0.325438500,0,1,1,1,1
0.325739000,0,0,1,1,1
0.326340125,0,1,1,1,1
0.326642750,0,0,1,1,1
0.326943875,0,0,0,1,1
0.327244375,0,1,0,1,1
0.327547000,0,0,0,1,1
0.328148125,0,1,0,1,1
0.328450750,0,0,0,1,1
0.329051875,0,1,0,1,1
0.329352500,0,0,0,1,1
0.329955625,0,1,0,1,1
0.330256125,0,0,0,1,1
0.330859375,0,1,0,1,1
0.331159875,0,0,0,1,1
0.331763125,0,1,0,1,1
0.332063625,0,0,0,1,1
0.332666875,0,1,0,1,1
0.332967375,0,0,0,1,1
0.333570625,0,1,0,1,1
0.333871125,0,0,0,1,1
0.334474125,1,0,0,1,1
0.340412125,0,0,0,1,1
0.341013375,0,1,0,1,1
0.341313875,0,0,0,1,1
0.341917125,0,1,0,1,1
0.342217625,0,0,0,1,1
0.342520375,0,0,1,1,1
0.342821000,0,1,1,1,1
0.343121625,0,0,1,1,1
0.343724750,0,1,1,1,1
0.344025250,0,0,1,1,1
0.344628375,0,1,1,1,1
0.344929000,0,0,1,1,1
0.345532125,0,1,1,1,1
0.345832750,0,0,1,1,1
0.346435875,0,1,1,1,1
0.346736500,0,0,1,1,1
0.347337625,0,1,1,1,1
0.347640250,0,0,1,1,1
0.347941250,0,0,0,1,1
0.348241875,0,1,0,1,1
0.348544500,0,0,0,1,1
0.349145625,0,1,0,1,1
0.349448250,0,0,0,1,1
0.350049375,0,1,0,1,1
0.350349875,0,0,0,1,1
0.350953125,0,1,0,1,1
0.351253625,0,0,0,1,1
0.351856750,0,1,0,1,1
0.352157375,0,0,0,1,1
0.352760500,0,1,0,1,1
0.353061125,0,0,0,1,1
0.353664250,0,1,0,1,1
0.353964875,0,0,0,1,1
0.354568000,0,1,0,1,1
0.354868625,0,0,0,1,1
0.355471625,1,0,0,1,1
0.361409500,0,0,0,1,1
0.362010750,0,1,0,1,1
0.362311375,0,0,0,1,1
0.362914500,0,1,0,1,1
0.363215125,0,0,0,1,1
0.363517750,0,0,1,1,1
0.363818375,0,1,1,1,1
0.364119000,0,0,1,1,1
0.364722125,0,1,1,1,1
0.365022750,0,0,1,1,1
0.365625875,0,1,1,1,1
0.365926500,0,0,1,1,1
0.366529625,0,1,1,1,1
0.366830250,0,0,1,1,1
0.367433375,0,1,1,1,1
0.367734000,0,0,1,1,1
0.368335000,0,1,1,1,1
0.368637750,0,0,1,1,1
0.368938750,0,0,0,1,1
0.369239375,0,1,0,1,1
0.369541875,0,0,0,1,1
0.370143000,0,1,0,1,1
0.370445625,0,0,0,1,1
0.371046750,0,1,0,1,1
0.371347375,0,0,0,1,1
0.371950500,0,1,0,1,1
0.372251125,0,0,0,1,1
0.372854250,0,1,0,1,1
0.373154875,0,0,0,1,1
0.373758000,0,1,0,1,1
0.374058500,0,0,0,1,1
0.374661750,0,1,0,1,1
0.374962250,0,0,0,1,1
0.375565500,0,1,0,1,1
0.375866000,0,0,0,1,1
0.376469000,1,0,0,1,1
0.382407000,0,0,0,1,1
0.383008250,0,1,0,1,1
0.383308875,0,0,0,1,1
0.383912000,0,1,0,1,1
0.384212500,0,0,0,1,1
