Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4
1.684852750,1,0,0,1,1
1.685154750,1,1,1,1,1
1.685155625,0,1,1,1,1
1.685456750,0,0,1,1,1
1.685757875,0,1,1,1,1
1.685758000,0,1,0,1,1
1.686059875,0,0,0,1,1
1.686064250,1,1,1,1,1
1.686361375,1,0,0,1,1
1.686361625,1,1,0,1,1
1.686361750,1,1,1,1,1
1.686362000,1,1,1,0,1
1.686662750,1,0,1,0,1
1.686964625,1,1,1,1,1
1.687579000,1,1,1,0,1
1.687879625,1,0,1,0,1
1.688181750,1,1,1,1,1
1.763938625,0,1,1,1,1
1.763938875,1,1,1,1,1
1.766240625,1,0,1,1,1
1.766541750,1,1,1,1,1
1.766542000,1,1,0,1,1
1.766842875,1,0,0,1,1
1.767144750,1,1,1,1,1
1.767145625,0,1,1,1,1
1.767457500,0,0,1,1,1
1.767758625,0,1,1,1,1
1.767758875,0,1,0,1,1
1.768060875,0,0,0,1,1
1.768065125,0,1,0,1,1
1.768065250,1,1,1,1,1
1.768362625,1,0,0,1,1
1.768362750,1,1,0,1,1
1.768362875,1,1,1,1,1
1.768363125,1,1,1,0,1
1.768663875,1,0,1,0,1
1.768965750,1,1,1,1,1
1.769569250,1,1,1,0,1
1.769869875,1,0,1,0,1
1.770171750,1,1,1,1,1
1.845928875,0,1,1,1,1
1.845929125,1,1,1,1,1
1.848231125,1,0,1,1,1
1.848532125,1,1,1,1,1
1.848532375,1,1,0,1,1
1.848833250,1,0,0,1,1
1.849135125,1,1,1,1,1
1.849136000,0,1,1,1,1
1.849437125,0,0,1,1,1
1.849738250,0,1,1,1,1
1.849738375,0,1,0,1,1
1.850040250,0,0,0,1,1
1.850044250,0,1,0,1,1
1.850044375,1,1,1,1,1
1.850341750,1,0,0,1,1
1.850342000,1,1,0,1,1
1.850342125,1,1,1,1,1
1.850342375,1,1,1,0,1
1.850643125,1,0,1,0,1
1.850945000,1,1,1,1,1
1.851548500,1,1,1,0,1
1.851849250,1,0,1,0,1
1.852151125,1,1,1,1,1
1.927919125,0,1,1,1,1
1.927919250,1,1,1,1,1
1.930220875,1,0,1,1,1
1.930521875,1,1,1,1,1
1.930522125,1,1,0,1,1
1.930823000,1,0,0,1,1
1.931125125,1,1,1,1,1
1.931125875,0,1,1,1,1
1.931427125,0,0,1,1,1
1.931728125,0,1,1,1,1
1.931728375,0,1,0,1,1
1.932030250,0,0,0,1,1
1.932034375,1,1,0,1,1
1.932034500,1,1,1,1,1
1.932331875,1,0,0,1,1
