"host_time_s","stage","timestamp_us","sequence","raw_temperature","raw_accel_x","raw_accel_y","raw_accel_z","raw_gyro_x","raw_gyro_y","raw_gyro_z","temperature_c","accel_x_g","accel_y_g","accel_z_g","gyro_x_dps","gyro_y_dps","gyro_z_dps","roll_deg","pitch_deg","yaw_deg","roll_acc_deg","pitch_acc_deg","roll_gyro_deg","pitch_gyro_deg","roll_residual_deg","pitch_residual_deg","accel_norm_g","accel_residual_deg","dt_ms","gyro_bias_ready","imu_data_ready_count","imu_poll_ready_count"
"23.8407484","settle","1074008665","1062238","400","-3","8169","-90","-16","-11","2","28.125","0.01389924","-0.003717114","0.9938452","0.006480639","0.05657048","-0.03904239","-4.661178","0.8354332","85.69323","-0.1924996","0.7977002","-4.717114","1.691526","4.524614","-0.8938258","0.9943812","4.612056","1.009","1","1062239","0"
"23.8629709","settle","1074030849","1062260","400","67","8148","-139","-11","-9","-1","28.125","0.01434895","-0.005119744","0.9940854","0.07083976","-0.00483685","-0.02099792","-4.661158","0.8349291","85.6928","-0.2950824","0.8269576","-4.717062","1.691022","4.42198","-0.8640643","0.9942022","4.505609","1.009","1","1062262","0"
"23.8679614","settle","1074035891","1062265","388","-22","8159","-122","-10","-12","1","28.03125","0.01472893","-0.002012547","0.9948781","0.014803","-0.02102481","-0.04435125","-4.661391","0.8349508","85.69274","-0.1208938","0.8382403","-4.717296","1.691044","4.596402","-0.8528033","0.9953344","4.674846","1.008","1","1062266","0"
"23.8725486","settle","1074040933","1062270","412","-13","8120","-109","-14","-11","3","28.21875","0.01539448","-0.003325029","0.9940905","-0.0241937","0.02627211","-0.03704445","-4.661339","0.8349819","85.69267","-0.1916419","0.8872061","-4.717244","1.691075","4.525602","-0.8038686","0.9938581","4.652533","1.038","1","1062271","0"
"23.8939523","settle","1074062110","1062291","396","11","8122","-144","-11","-10","3","28.09375","0.01650919","-0.002570326","0.9942266","-0.01603245","-0.07167021","0.01122936","-4.661139","0.8351789","85.69251","-0.1491614","0.926403","-4.717043","1.691272","4.567882","-0.7648687","0.9944625","4.631476","1.007","1","1062292","0"
"23.8988357","settle","1074067151","1062296","414","42","8105","-129","-13","-10","3","28.23438","0.01560057","-0.004390316","0.9934966","-0.02723593","0.01443795","-0.0008995142","-4.661057","0.8351481","85.69264","-0.2531915","0.899615","-4.716928","1.691221","4.485899","-0.8065134","0.9930669","4.557824","1.008","1","1062297","0"
"23.903476","settle","1074071185","1062300","394","42","8167","-141","-17","-9","5","28.07813","0.01619505","-0.003769794","0.9944648","-0.05538554","0.03423499","-0.006625097","-4.660864","0.8351952","85.69264","-0.2374036","0.9210838","-4.716769","1.691288","4.479366","-0.7702042","0.9946019","4.5451","1.008","1","1062301","0"
"23.9246312","settle","1074093369","1062322","396","16","8171","-100","-8","-9","1","28.09375","0.01505648","-0.003882731","0.9938762","0.0188304","-0.02280448","-0.0007788253","-4.660222","0.8358777","85.69247","-0.2238337","0.8679149","-4.716127","1.69197","4.492293","-0.8240556","0.9941234","4.558801","1.008","1","1062323","0"
"23.9295446","settle","1074098411","1062327","402","-17","8162","-140","-12","-12","1","28.14063","0.01707978","-0.002853183","0.9948021","0.007544952","-0.07503522","-0.04628878","-4.660331","0.8355478","85.6925","-0.1203798","0.9432155","-4.716278","1.691579","4.595898","-0.748363","0.9953182","4.656429","1.008","1","1062328","0"
"23.9347638","settle","1074102445","1062332","396","32","8115","-154","-14","-11","1","28.09375","0.01726202","-0.003061931","0.9943296","0.03495019","-0.06119639","-0.02542423","-4.66055","0.8351411","85.69246","-0.1764356","0.9945768","-4.716455","1.691234","4.540019","-0.6966571","0.9944841","4.602966","1.008","1","1062333","0"
"23.939429","settle","1074107487","1062336","394","66","8135","-128","-14","-7","1","28.07813","0.01620974","-0.004570645","0.9936185","0.02332271","0.0206908","0.003258283","-4.660755","0.8349684","85.69241","-0.2635587","0.934622","-4.71666","1.691061","4.453101","-0.7564393","0.9937612","4.516891","1.008","1","1062337","0"
"23.9550793","settle","1074123621","1062352","410","63","8122","-165","-16","-7","4","28.20313","0.01623892","-0.003951319","0.9946557","-0.04003724","0.04159829","0.04264774","-4.660904","0.8353368","85.69234","-0.2228937","0.9482304","-4.716755","1.691492","4.493862","-0.7432619","0.9940981","4.554913","1.008","1","1062353","0"
"23.9599432","settle","1074127651","1062356","386","54","8132","-154","-14","-7","3","28.01563","0.01530397","-0.003521655","0.9933659","-0.03450888","0.04561527","0.01470933","-4.660675","0.8356332","85.69236","-0.2031227","0.8826335","-4.716579","1.691726","4.513457","-0.8090925","0.99349","4.585403","1.008","1","1062358","0"
"23.9710957","settle","1074139752","1062368","402","10","8165","-147","-14","-8","5","28.14063","0.01687924","-0.003180361","0.9947947","-0.05770974","0.002334652","0.02074754","-4.660139","0.8358406","85.69225","-0.1831741","0.9720715","-4.716044","1.691933","4.550762","-0.7393736","0.9952198","4.610435","1.008","1","1062369","0"
"23.9869716","settle","1074155886","1062384","396","45","8160","-142","-9","-11","0","28.09375","0.01641577","-0.003704974","0.9938982","0.03506824","-0.03057507","-0.01430369","-4.660005","0.8353927","85.69234","-0.2135817","0.9462362","-4.71591","1.691486","4.502328","-0.7452493","0.9940406","4.538898","1.009","1","1062385","0"
"23.992192","settle","1074159922","1062388","402","10","8152","-130","-15","-11","2","28.15625","0.01614806","-0.002935947","0.9949327","0.02785479","-0.01378931","-0.03626762","-4.660236","0.8351564","85.6922","-0.1690736","0.929842","-4.716141","1.691249","4.547068","-0.7614073","0.9950681","4.610376","1.006","1","1062389","0"
"24.0025489","settle","1074171011","1062399","402","72","8133","-135","-10","-8","2","28.14063","0.0143998","-0.003575813","0.9941975","-0.01422263","-0.003939047","0.02463878","-4.660252","0.8348775","85.69218","-0.2060739","0.8297998","-4.716156","1.690927","4.44775","-0.8114014","0.9936388","4.521156","1.036","1","1062400","0"
"24.0175612","settle","1074186136","1062414","400","47","8146","-132","-12","-7","4","28.125","0.01426549","-0.002735467","0.9948254","-0.05385848","-0.0585738","0.02476004","-4.660024","0.8344762","85.69178","-0.1794481","0.8743739","-4.715867","1.690564","4.536418","-0.8161903","0.9946245","4.609258","1.009","1","1062415","0"
"24.0224179","settle","1074190170","1062418","380","31","8132","-93","-12","-8","2","28.23438","0.01453397","-0.003501181","0.9936197","-0.02611443","0.03849156","0.01648543","-4.659779","0.8347107","85.69182","-0.2018902","0.8380176","-4.715684","1.690804","4.513794","-0.8527859","0.9937322","4.593646","1.008","1","1062419","0"
"24.0337221","settle","1074202271","1062430","406","-11","8164","-128","-11","-9","2","28.17188","0.01538533","-0.003368892","0.9948937","0.006132364","-0.05545785","-0.01240443","-4.659751","0.8343985","85.6919","-0.1063351","0.8766358","-4.715657","1.690425","4.609322","-0.8137893","0.9954346","4.680609","1.008","1","1062431","0"
"24.0496713","settle","1074218405","1062446","394","-1","8164","-74","-18","-11","1","28.07813","0.01465244","-0.003686867","0.9936263","0.004255584","0.1303346","0.007142376","-4.65977","0.8339864","85.69194","-0.212596","0.844841","-4.715675","1.690079","4.503079","-0.8452382","0.9937412","4.635688","1.008","1","1062447","0"
"24.0545056","settle","1074222439","1062450","404","53","8147","-163","-11","-6","1","28.15625","0.01521255","-0.003783469","0.9942698","0.03328174","0.003492136","0.01355967","-4.659963","0.8341626","85.69189","-0.2146724","0.9248943","-4.715868","1.690255","4.501195","-0.7653611","0.9944633","4.565801","1.008","1","1062451","0"
"24.065631","settle","1074233530","1062461","424","71","8146","-131","-16","-7","2","28.1875","0.01541648","-0.004672606","0.9938988","0.001306768","0.01262216","0.0001347465","-4.660162","0.833804","85.69184","-0.2693621","0.8886402","-4.716067","1.689897","4.446705","-0.8012566","0.9940293","4.518318","1.008","1","1062463","0"
"24.0704475","settle","1074238571","1062466","390","24","8160","-129","-12","-10","2","28.04688","0.01520621","-0.003530933","0.9936541","-0.0181532","0.04411521","-0.006041448","-4.660105","0.8340012","85.69186","-0.2024829","0.8724015","-4.715994","1.690114","4.513511","-0.8177125","0.9941819","4.586986","1.008","1","1062467","0"
"24.0808344","settle","1074249663","1062477","398","64","8126","-134","-14","-9","5","28.10938","0.01468518","-0.003947182","0.9949842","-0.0590789","-0.01177234","-0.01193188","-4.659919","0.8337374","85.69193","-0.2272958","0.8455726","-4.715824","1.68983","4.488528","-0.8442576","0.9943063","4.586566","1.008","1","1062478","0"
"24.0956806","settle","1074263780","1062491","388","50","8139","-161","-11","-7","0","28.10938","0.01577962","-0.004350614","0.9942919","0.03527108","-0.08495857","-0.02497361","-4.659748","0.8331571","85.69168","-0.2507012","0.9092111","-4.715652","1.68925","4.464951","-0.7800388","0.9944266","4.532577","1.008","1","1062493","0"
"24.1007774","settle","1074268822","1062496","404","24","8163","-103","-6","-9","2","28.15625","0.01495594","-0.002657776","0.9953621","0.002817974","-0.08069439","-0.05428018","-4.659813","0.8329928","85.69151","-0.1833494","0.871484","-4.715706","1.688983","4.532356","-0.8174992","0.9953854","4.605492","1.008","1","1062497","0"
"24.1112961","settle","1074279914","1062507","404","8","8147","-114","-15","-11","2","28.15625","0.01412838","-0.002744874","0.9928924","0.01193101","0.03320644","-0.05808392","-4.65981","0.8329618","85.69143","-0.1583951","0.8152334","-4.715714","1.689055","4.557319","-0.8650802","0.9935459","4.627266","1.008","1","1062508","0"
"24.1274356","settle","1074295039","1062523","414","35","8144","-121","-13","-7","3","28.23438","0.01376695","-0.001993452","0.9942756","-0.02678923","0.04153515","0.005925365","-4.660164","0.8328285","85.69088","-0.1148738","0.7932771","-4.716069","1.688921","4.601195","-0.8605183","0.9939944","4.631908","1.008","1","1062524","0"
"24.1326506","settle","1074301089","1062528","396","25","8136","-101","-16","-10","5","28.09375","0.01468871","-0.004078956","0.9930595","-0.06366429","0.06662266","-0.02438999","-4.659971","0.8331664","85.69087","-0.2091846","0.8135436","-4.715876","1.689259","4.506691","-0.8757156","0.9931662","4.590985","1.008","1","1062529","0"
"24.1426595","settle","1074311173","1062538","408","29","8147","-115","-11","-7","3","28.1875","0.01455295","-0.002027171","0.9949171","-0.03103132","-0.03598613","0.002964841","-4.659754","0.8330414","85.6908","-0.1167416","0.8380212","-4.715659","1.689134","4.570545","-0.818792","0.9947957","4.643307","1.008","1","1062539","0"
"24.1585138","settle","1074327306","1062554","416","42","8141","-149","-11","-7","2","28.25","0.01636603","-0.004528905","0.9937013","-0.001032266","-0.006934302","0.007204149","-4.659648","0.8334911","85.69075","-0.2611302","0.9435529","-4.715553","1.689584","4.488075","-0.736307","0.9940906","4.548072","1.008","1","1062555","0"
"24.1635654","settle","1074331339","1062558","396","25","8155","-115","-12","-8","2","28.1875","0.01509435","-0.003169784","0.9950615","-0.00769602","-0.02808558","-0.00340732","-4.659604","0.8335032","85.69075","-0.182516","0.8690635","-4.715509","1.689596","4.532993","-0.8205326","0.995181","4.606658","1.009","1","1062560","0"
"24.1746484","settle","1074342431","1062569","400","21","8144","-109","-17","-11","0","28.125","0.01540858","-0.003925024","0.9922941","0.03601719","0.1391488","-0.01566418","-4.659556","0.8344902","85.69088","-0.2266325","0.8896243","-4.715461","1.690583","4.488828","-0.8009587","0.9924214","4.559727","1.009","1","1062571","0"
"24.1793491","settle","1074347473","1062574","404","33","8144","-154","-11","-6","3","28.15625","0.01510532","-0.003442411","0.9943299","0.0002882676","0.03083406","0.01961468","-4.659655","0.8348082","85.69082","-0.2037639","0.9277284","-4.715565","1.690887","4.511801","-0.7631583","0.9942235","4.575889","1.009","1","1062575","0"
"24.1895833","settle","1074357557","1062584","388","10","8133","-105","-11","-11","4","28.03125","0.01367789","-0.002761406","0.9935194","-0.05527628","-0.04287354","-0.01501155","-4.659432","0.8347205","85.69109","-0.1592485","0.7887442","-4.715337","1.690813","4.556089","-0.9020691","0.9936174","4.644532","1.009","1","1062585","0"
"24.2050868","settle","1074373691","1062600","420","48","8160","-118","-10","-8","5","28.28125","0.01415626","-0.001340014","0.9955243","-0.03983937","-0.04648172","-0.006381651","-4.659324","0.8343383","85.69086","-0.07712226","0.8146846","-4.715188","1.690374","4.556687","-0.8577614","0.9955493","4.636717","1.009","1","1062601","0"
"24.2100211","settle","1074377725","1062605","396","-17","8148","-72","-15","-9","4","28.09375","0.01369146","-0.001888734","0.9940847","-0.05776611","0.03386575","0.004671882","-4.659083","0.8342803","85.69099","-0.1088603","0.7890796","-4.714988","1.690373","4.606128","-0.9012935","0.9941808","4.683281","1.008","1","1062606","0"
"24.2205588","settle","1074388817","1062615","414","34","8155","-108","-11","-9","0","28.23438","0.01335168","-0.003769975","0.9946025","0.04142805","-0.04985804","-0.01220084","-4.658916","0.8343754","85.69121","-0.2340418","0.8010384","-4.714854","1.690449","4.480812","-0.8894107","0.9946735","4.56823","1.008","1","1062616","0"
"24.2359833","settle","1074403943","1062630","400","23","8112","-108","-11","-10","0","28.125","0.013991","-0.004034217","0.9918097","0.06033298","-0.05054749","0.002289077","-4.659228","0.8339986","85.69159","-0.2330511","0.808185","-4.715133","1.690091","4.482082","-0.8819063","0.9919165","4.568021","1.008","1","1062632","0"
"24.2409105","settle","1074408985","1062635","416","53","8142","-93","-13","-12","3","28.25","0.01399228","-0.004260588","0.9936604","-0.01299319","-0.022157","-0.0765067","-4.659256","0.8339105","85.69141","-0.2838165","0.7906595","-4.715149","1.68999","4.431333","-0.8993302","0.9934755","4.521671","1.008","1","1062636","0"
"24.2509838","settle","1074419067","1062645","388","10","8119","-115","-18","-8","1","28.03125","0.01429778","-0.003730355","0.9938458","0.009040331","0.06365365","0.03915025","-4.659317","0.8335546","85.69141","-0.1519664","0.7718146","-4.715225","1.689694","4.563258","-0.917879","0.9936957","4.654656","1.007","1","1062646","0"
"24.2670419","settle","1074435201","1062661","396","-8","8168","-107","-16","-8","3","28.09375","0.01603624","-0.002481848","0.9950584","0.002081543","0.03792152","0.04737508","-4.659538","0.8336221","85.69186","-0.1190899","0.8646643","-4.715443","1.689715","4.596353","-0.8250506","0.9954737","4.669815","1.007","1","1062662","0"
"24.2719555","settle","1074440241","1062666","406","12","8121","-154","-10","-8","2","28.17188","0.01613192","-0.002863891","0.9942201","0.0008248941","-0.05723227","0.05146473","-4.659562","0.8335732","85.69213","-0.1650423","0.9273884","-4.715464","1.689624","4.559826","-0.7622353","0.9941284","4.623096","1.009","1","1062667","0"
"24.2830241","settle","1074451334","1062677","412","48","8158","-104","-11","-8","1","28.21875","0.01457317","-0.003844632","0.9943193","0.003877374","-0.03894126","-0.008280886","-4.659536","0.8332158","85.69248","-0.2421609","0.8481044","-4.71546","1.689258","4.473299","-0.8411537","0.994525","4.551697","1.007","1","1062678","0"
"24.2984361","settle","1074466457","1062692","392","74","8107","-156","-14","-13","1","28.0625","0.01621274","-0.004847871","0.9922993","0.008691072","-0.04417011","-0.1030817","-4.659772","0.8327817","85.69241","-0.2799159","0.9360361","-4.715677","1.688874","4.435761","-0.7528384","0.9924436","4.499194","1.009","1","1062693","0"
"24.3032566","settle","1074471499","1062697","394","0","8162","-108","-13","-10","0","28.07813","0.01484196","-0.003407466","0.993589","0.01951251","-0.01708501","-0.04437684","-4.659816","0.8326321","85.69222","-0.1953901","0.8726393","-4.715763","1.688704","4.520373","-0.816065","0.9941268","4.593445","1.009","1","1062698","0"
"24.3144645","settle","1074482591","1062708","410","18","8112","-122","-14","-9","0","28.14063","0.0146479","-0.002898742","0.9936739","0.003493855","-0.01681167","0.008836776","-4.659777","0.8326665","85.69254","-0.1671425","0.8445414","-4.715682","1.688759","4.548539","-0.844218","0.9937861","4.62622","1.009","1","1062709","0"
"24.3194297","settle","1074487633","1062713","408","45","8107","-133","-14","-10","2","28.1875","0.01484093","-0.005020889","0.9930421","-0.003414767","-0.009042915","-0.01941951","-4.659789","0.8325429","85.69257","-0.2662149","0.8448071","-4.715699","1.688621","4.449484","-0.8438142","0.9926767","4.528789","1.008","1","1062714","0"
"24.3444928","settle","1074512842","1062738","412","5","8160","-87","-11","-11","2","28.21875","0.01450245","-0.003662923","0.9931389","0.02855657","-0.0279947","-0.008621207","-4.660107","0.8322715","85.69306","-0.1810658","0.8230202","-4.716012","1.688364","4.534946","-0.865344","0.9937344","4.616769","1.009","1","1062739","0"
"24.3494638","settle","1074517884","1062743","400","18","8139","-154","-17","-10","3","28.125","0.0166289","-0.003107071","0.9936129","-0.009801651","0.06949037","0.005775223","-4.660161","0.8323487","85.69317","-0.1791658","0.9587963","-4.716065","1.688442","4.550852","-0.7458497","0.9940482","4.611567","1.009","1","1062744","0"
"24.3542007","settle","1074521918","1062747","410","36","8160","-116","-11","-7","2","28.125","0.01514861","-0.003146945","0.9948693","0.02478436","-0.03845086","0.02505166","-4.660279","0.8322344","85.69324","-0.181236","0.8723558","-4.716184","1.688327","4.534948","-0.8159714","0.9949896","4.607772","1.008","1","1062748","0"
"24.3606516","settle","1074528977","1062754","404","48","8114","-132","-17","-11","3","28.15625","0.01463309","-0.004948025","0.9933186","-0.01057815","0.03524698","-0.02258464","-4.660335","0.8321345","85.69322","-0.2592777","0.8423884","-4.716249","1.688231","4.456972","-0.8458428","0.9928501","4.536523","1.008","1","1062755","0"
"24.3755858","settle","1074544100","1062769","392","70","8131","-170","-19","-6","5","28.0625","0.01571854","-0.003800743","0.9948568","-0.07086238","0.07904866","0.06119499","-4.66026","0.8322935","85.69319","-0.2076987","0.913722","-4.716113","1.688509","4.508414","-0.7747869","0.9944696","4.574504","1.008","1","1062770","0"
"24.3806278","settle","1074549142","1062774","422","50","8141","-135","-12","-7","2","28.29688","0.01435374","-0.002968144","0.994195","-0.03641235","0.01423567","0.05649688","-4.660037","0.8326985","85.69352","-0.2120572","0.8736413","-4.715943","1.688818","4.503886","-0.8151768","0.9939796","4.577063","1.008","1","1062775","0"
"24.3916083","settle","1074560233","1062785","384","2","8139","-116","-13","-11","2","28","0.01478502","-0.00309268","0.9939712","0.01231268","-0.003599818","-0.0432732","-4.6603","0.8330591","85.69347","-0.1782717","0.8521902","-4.716221","1.689118","4.570708","-0.8751116","0.9942178","4.653729","1.009","1","1062786","0"
"24.4070253","settle","1074575358","1062800","396","16","8168","-132","-18","-10","2","28.09375","0.01455288","-0.002464538","0.993594","0.0007109598","0.1082454","-0.02507358","-4.660612","0.8333012","85.69369","-0.1630529","0.8419012","-4.716536","1.689394","4.553483","-0.8474928","0.9941018","4.631679","1.008","1","1062801","0"
"24.4122085","settle","1074580400","1062805","404","7","8156","-135","-13","-10","3","28.15625","0.01522623","-0.004251616","0.9947081","-0.02273963","0.01482821","-0.02747489","-4.660639","0.8333439","85.69357","-0.1647442","0.8714303","-4.716537","1.689427","4.551792","-0.8179969","0.9951245","4.624709","1.008","1","1062806","0"
"24.423284","settle","1074591491","1062816","398","70","8116","-135","-11","-12","3","28.10938","0.01412883","-0.003039459","0.993549","-0.003493268","-0.03873871","-0.04969739","-4.660755","0.8327699","85.69344","-0.22689","0.8389702","-4.71666","1.688863","4.48977","-0.8498924","0.9930407","4.569502","1.009","1","1062817","0"
"24.4290553","settle","1074597542","1062822","400","10","8169","-94","-11","-11","2","28.125","0.01372397","-0.003363637","0.9939545","-0.03892245","0.04018543","-0.04770107","-4.660621","0.8330318","85.69324","-0.1865328","0.7758827","-4.716517","1.689091","4.529984","-0.9132086","0.9942935","4.621115","1.008","1","1062823","0"
"24.4545511","settle","1074622750","1062847","402","-12","8164","-121","-18","-11","1","28.14063","0.01493997","-0.003859876","0.9950827","0.03013798","0.04567052","-0.02817613","-4.660701","0.8327912","85.69303","-0.1446065","0.8483959","-4.716606","1.688884","4.572","-0.8404881","0.9954134","4.648612","1.008","1","1062848","0"
"24.4594989","settle","1074627789","1062852","400","79","8130","-157","-16","-8","1","28.125","0.01526004","-0.004415977","0.9951163","0.02631915","0.04844699","0.00802731","-4.660824","0.8329302","85.69305","-0.2565","0.9182927","-4.716762","1.689092","4.460262","-0.7707995","0.994441","4.526375","1.009","1","1062853","0"
"24.4654934","settle","1074633840","1062858","396","57","8107","-150","-13","-9","2","28.09375","0.01534305","-0.003506271","0.9927614","0.009096777","-0.01144432","-0.0009243505","-4.660985","0.8330506","85.69308","-0.2385373","0.9253126","-4.716903","1.68914","4.478365","-0.763827","0.9924212","4.543037","1.008","1","1062859","0"
"24.4702992","settle","1074637873","1062862","400","30","8175","-111","-16","-9","3","28.17188","0.01587594","-0.003885752","0.9935463","-0.008560499","0.0245088","-0.0209378","-4.661021","0.833011","85.69301","-0.2240822","0.9154479","-4.716926","1.689104","4.492844","-0.773656","0.9936808","4.558968","1.009","1","1062864","0"
"24.4856978","settle","1074654007","1062878","394","67","8141","-112","-15","-7","4","28.07813","0.01379627","-0.00367729","0.9938783","-0.05601144","0.01485559","0.01015242","-4.660673","0.8320258","85.69321","-0.2420931","0.8123569","-4.716534","1.688125","4.474441","-0.8757682","0.9935446","4.559341","1.009","1","1062879","0"
"24.4907026","settle","1074659049","1062883","392","16","8157","-135","-14","-10","1","28.0625","0.0146006","-0.002980105","0.992798","-0.009965913","0.05149445","-0.006374263","-4.660546","0.8321846","85.6933","-0.1719856","0.842557","-4.716451","1.688277","4.544466","-0.8457204","0.993275","4.61759","1.009","1","1062884","0"
"24.5007467","settle","1074669133","1062893","400","71","8151","-143","-11","-8","3","28.125","0.01404293","-0.003376103","0.994979","-0.0119604","-0.1037253","0.01896026","-4.660694","0.831756","85.69345","-0.1944118","0.8624927","-4.716585","1.687776","4.496038","-0.8252835","0.9945983","4.571155","1.009","1","1062894","0"
"24.5166691","settle","1074685267","1062909","412","23","8152","-177","-12","-7","3","28.21875","0.01647601","-0.003276889","0.9941608","-0.008918591","-0.06234999","-0.01031975","-4.660962","0.8315037","85.69346","-0.188854","0.9494584","-4.716866","1.687597","4.550226","-0.719449","0.9946717","4.606752","1.009","1","1062910","0"
"24.5214979","settle","1074689301","1062913","388","19","8168","-104","-11","-8","4","28.03125","0.01479571","-0.002267039","0.9956246","-0.02667261","-0.04228538","-0.001727194","-4.660999","0.8312784","85.69335","-0.1304623","0.8511623","-4.716904","1.687371","4.586442","-0.836209","0.9957371","4.662048","1.008","1","1062914","0"
"24.5317398","settle","1074699385","1062924","400","14","8143","-125","-13","-11","3","28.125","0.01468883","-0.003017789","0.9924951","-0.008162729","-0.02371619","-0.0421804","-4.660867","0.8312237","85.6933","-0.1742135","0.8479059","-4.716772","1.687317","4.542558","-0.8394107","0.9926084","4.606521","1.008","1","1062925","0"
"24.5471838","settle","1074715519","1062939","410","10","8149","-88","-19","-9","6","28.20313","0.01404429","-0.002367065","0.9938929","-0.07990374","0.101815","-0.01053745","-4.660457","0.831422","85.69334","-0.1538677","0.8161566","-4.716362","1.687515","4.562494","-0.8713582","0.994056","4.644956","1.009","1","1062940","0"
"24.5524511","settle","1074720561","1062944","408","47","8148","-116","-18","-9","4","28.0625","0.01576285","-0.00445556","0.9926391","-0.04238863","0.1236636","-0.03545662","-4.660203","0.8319525","85.6931","-0.2571761","0.9097561","-4.716108","1.688045","4.458932","-0.7782891","0.9927743","4.526346","1.009","1","1062946","0"
"24.5632704","settle","1074733669","1062957","402","35","8129","-136","-12","-9","2","28.125","0.01472909","-0.002152411","0.994626","0.01976096","-0.03226388","-0.01150248","-4.660259","0.8322735","85.69262","-0.1239902","0.8484105","-4.716164","1.688366","4.592174","-0.8399558","0.9947374","4.66836","1.008","1","1062958","0"
"24.570626","settle","1074738710","1062962","402","66","8122","-140","-16","-8","3","28.14063","0.01490555","-0.004137112","0.993513","-0.01643426","0.0813815","0.04069198","-4.660227","0.832477","85.69276","-0.2433286","0.8856509","-4.716125","1.688641","4.472797","-0.8029903","0.9930044","4.544305","1.009","1","1062963","0"
"24.5943148","settle","1074762911","1062986","404","39","8137","-142","-18","-9","3","28.15625","0.01621491","-0.004488346","0.9924303","0.01057131","0.04740987","0.004288319","-4.660306","0.8322753","85.69293","-0.259123","0.9360396","-4.716203","1.688415","4.492675","-0.7894122","0.9929475","4.561502","1.008","1","1062987","0"
"24.599575","settle","1074767953","1062991","404","54","8159","-147","-10","-6","2","28.15625","0.01476915","-0.003391724","0.995007","-0.008957159","-0.02174768","0.01460878","-4.660283","0.8323604","85.69292","-0.1953058","0.8503888","-4.716188","1.688453","4.486044","-0.7776673","0.994984","4.55295","1.008","1","1062992","0"
"24.6041185","settle","1074771987","1062995","402","-4","8175","-93","-11","-10","2","28.14063","0.0157287","-0.002861483","0.9956204","-0.02394755","-0.05113485","0.02537644","-4.660206","0.8321507","85.6932","-0.1496558","0.866022","-4.716087","1.688154","4.566432","-0.8221323","0.9960063","4.639849","1.008","1","1062996","0"
"24.6098548","settle","1074778036","1063001","400","19","8130","-114","-9","-11","4","28.125","0.01567361","-0.003394914","0.9940935","-0.06725839","-0.05427594","-0.04020191","-4.659925","0.8318226","85.69324","-0.2226759","0.8705508","-4.715781","1.687859","4.493105","-0.8173084","0.9941458","4.566835","1.009","1","1063002","0"
"24.6257763","settle","1074794170","1063017","396","25","8171","-114","-4","-9","1","28.09375","0.01456306","-0.001148614","0.9961341","0.009583726","-0.1147467","-0.009440702","-4.660119","0.8314085","85.6929","-0.1435804","0.8596322","-4.716056","1.687337","4.572475","-0.8277052","0.9961074","4.646787","1.009","1","1063018","0"
"24.6307542","settle","1074799212","1063022","388","-18","8151","-79","-11","-9","2","28.03125","0.01480622","-0.002278151","0.9943941","0.02679867","-0.05047204","0.009794731","-4.660295","0.8309987","85.69306","-0.131264","0.8530514","-4.716211","1.687054","4.596862","-0.8567788","0.9946734","4.676025","1.009","1","1063023","0"
"24.6413271","settle","1074809296","1063032","400","5","8157","-113","-11","-9","1","28.125","0.01440022","-0.003586067","0.9943328","0.03597675","0.01576487","-0.03235201","-4.660669","0.8312764","85.69247","-0.1939582","0.8576919","-4.716574","1.687369","4.522616","-0.8296773","0.9943808","4.598089","1.009","1","1063033","0"
"24.6572398","settle","1074825431","1063048","404","12","8118","-132","-20","-9","3","28.15625","0.01617862","-0.003752968","0.992649","-0.02543046","0.097001","0.004192144","-4.661003","0.8313112","85.69283","-0.2166206","0.9337422","-4.716908","1.687404","4.500287","-0.7536619","0.992788","4.562959","1.008","1","1063049","0"
"24.6622463","settle","1074830473","1063053","404","57","8154","-139","-14","-10","3","28.15625","0.01655121","-0.004488333","0.9939005","-0.05769816","0.05169185","-0.06098855","-4.660791","0.8315355","85.69263","-0.2656215","0.960929","-4.716676","1.687655","4.451054","-0.7267259","0.9943215","4.50999","1.008","1","1063054","0"
"24.6732055","settle","1074841565","1063064","408","-4","8157","-75","-16","-8","3","28.1875","0.01490269","-0.002773744","0.9940675","-0.04121192","0.07367373","-0.003665872","-4.660347","0.8318914","85.69228","-0.1590297","0.8229102","-4.716229","1.688021","4.5572","-0.8651103","0.9943985","4.638587","1.008","1","1063065","0"
"24.6882328","settle","1074856690","1063079","378","16","8164","-88","-13","-7","1","27.95313","0.01523599","-0.003173849","0.9948775","0.01411988","0.007808843","0.02958632","-4.660288","0.8323566","85.69265","-0.1715773","0.8527831","-4.716228","1.688403","4.54465","-0.8356203","0.9953207","4.620834","1.008","1","1063080","0"
"24.6932214","settle","1074861732","1063084","390","14","8132","-125","-13","-9","1","28.04688","0.01575141","-0.002623762","0.9940205","0.02628561","-0.02081177","0.0394965","-4.660439","0.8321195","85.69296","-0.1512345","0.9078393","-4.716343","1.688196","4.544524","-0.8039981","0.9943366","4.615097","1.008","1","1063085","0"
"24.7038394","settle","1074871816","1063094","388","51","8149","-133","-16","-11","2","28.03125","0.01594435","-0.004355474","0.9938414","0.02365227","0.04311555","-0.04131828","-4.660821","0.8321623","85.69284","-0.2726136","0.9249712","-4.716726","1.688255","4.444113","-0.7632838","0.9941458","4.509184","1.008","1","1063095","0"
