host_time_s,stage,timestamp_us,sequence,raw_temperature,raw_accel_x,raw_accel_y,raw_accel_z,raw_gyro_x,raw_gyro_y,raw_gyro_z,temperature_c,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,roll_deg,pitch_deg,yaw_deg,roll_acc_deg,pitch_acc_deg,roll_gyro_deg,pitch_gyro_deg,roll_residual_deg,pitch_residual_deg,accel_norm_g,accel_residual_deg,dt_ms,gyro_bias_ready,imu_data_ready_count,imu_poll_ready_count,fusion_acceleration_error_deg,fusion_acceleration_recovery_trigger,fusion_accel_correction_count,fusion_accelerometer_ignored,fusion_acceleration_recovery,fusion_angular_rate_recovery,fusion_accel_norm_rejected
9.000908800007892,shake,2230365867,2209026,396,24,8133,-108,-14,-9,3,28.09375,0.013221167027950287,-0.0021209183614701033,0.9939123392105103,-0.019303657114505768,-0.0023431777954101562,-0.017212286591529846,-0.18715234100818634,0.08772701025009155,18.069385528564453,-0.12226378917694092,0.76211017370224,-0.11735694110393524,0.736110270023346,-0.004906848073005676,0.03020501136779785,0.9938849806785583,0.031848471611738205,1.0080000162124634,1,2209027,0,0.03221021965146065,0.0,2119852,0,0,0,0
9.010461300000316,shake,2230374942,2209035,402,18,8143,-104,-15,-7,1,28.140625,0.013382530771195889,-0.002043307526037097,0.9940837621688843,0.01758658140897751,-0.0018953830003738403,0.010865808464586735,-0.187055766582489,0.08765226602554321,18.069272994995117,-0.11471012234687805,0.7660907506942749,-0.11727448552846909,0.7360355257987976,0.002564363181591034,0.030055224895477295,0.9942030310630798,0.03016442432999611,1.0089999437332153,1,2209036,0,0.030546007677912712,0.0,2119861,0,0,0,0
9.020261700003175,shake,2230385026,2209045,402,14,8143,-106,-13,-6,3,28.140625,0.013575456105172634,-0.002039947547018528,0.9938703775405884,-0.022087110206484795,-0.010119701735675335,0.022015493363142014,-0.18705248832702637,0.08786386251449585,18.069204330444336,-0.1100994274020195,0.7722073197364807,-0.11723170429468155,0.7362716794013977,0.007132276892662048,0.03593564033508301,0.9940634369850159,0.0366365909576416,1.0089999437332153,1,2209046,0,0.037040553987026215,0.0,2119871,0,0,0,0
9.030195100000128,shake,2230395110,2209055,408,14,8133,-110,-12,-9,2,28.1875,0.013816705904901028,-0.0017560453852638602,0.9932706356048584,-0.010180865414440632,-0.018653446808457375,-0.008868956938385963,-0.18677112460136414,0.0881999135017395,18.069128036499023,-0.10129553824663162,0.7969496250152588,-0.11697571724653244,0.7366114258766174,0.013857275247573853,0.05462229251861572,0.993272602558136,0.056352630257606506,1.0089999437332153,1,2209056,0,0.056766580790281296,0.0,2119881,0,0,0,0
9.040188099999796,shake,2230405194,2209065,410,30,8140,-121,-12,-9,4,28.203125,0.014196254312992096,-0.0029733949340879917,0.9936078190803528,-0.044608063995838165,-0.04182448610663414,-0.015368275344371796,-0.18673637509346008,0.08843296766281128,18.069095611572266,-0.17145846784114838,0.8185588717460632,-0.11694096773862839,0.7368162274360657,-0.0507517084479332,0.06573551893234253,0.9938134551048279,0.0830475464463234,1.0089999437332153,1,2209066,0,0.08335604518651962,0.0,2119891,0,0,0,0
9.05033359999652,shake,2230415278,2209075,396,17,8133,-109,-11,-7,2,28.09375,0.013980735093355179,-0.002173046115785837,0.9940460920333862,-0.0041474285535514355,-0.038181059062480927,0.01303667202591896,-0.18682625889778137,0.08831828832626343,18.06905174255371,-0.1252519190311432,0.8057798743247986,-0.11704377084970474,0.7366911172866821,-0.00397588312625885,0.08530032634735107,0.9940687417984009,0.08539293706417084,1.0080000162124634,1,2209076,0,0.08579643815755844,0.0,2119901,0,0,0,0
9.060403499999666,shake,2230425360,2209085,388,18,8135,-116,-17,-9,3,28.03125,0.014073362573981285,-0.0020196365658193827,0.9934793710708618,-0.008293496444821358,0.02077913098037243,-0.015531180426478386,-0.18695130944252014,0.08832335472106934,18.068937301635742,-0.11647599190473557,0.8115807175636292,-0.11714403331279755,0.7367715835571289,0.00017676502466201782,0.05427831411361694,0.993719756603241,0.054278600960969925,1.0089999437332153,1,2209086,0,0.05473731458187103,0.0,2119911,0,0,0,0
9.070465299999341,shake,2230435444,2209095,396,21,8140,-122,-10,-8,3,28.09375,0.013365102000534534,-0.002479249844327569,0.9940735101699829,0.012536663562059402,-0.037507183849811554,-0.013421010226011276,-0.18713852763175964,0.08842092752456665,18.068700790405273,-0.14289714395999908,0.7702804803848267,-0.11735427379608154,0.7367619276046753,-0.018526703119277954,0.04204428195953369,0.9939851760864258,0.0459451898932457,1.0089999437332153,1,2209096,0,0.04626831039786339,0.0,2119921,0,0,0,0
9.080531600004178,shake,2230445528,2209105,394,4,8139,-111,-12,-11,1,28.078125,0.013794793747365475,-0.0021320253144949675,0.9943240284919739,0.035152263939380646,-0.03350323066115379,-0.05101415514945984,-0.18755942583084106,0.08831959962844849,18.06842041015625,-0.12285317480564117,0.7948424816131592,-0.11776403337717056,0.7367028594017029,0.0032577887177467346,0.07050216197967529,0.9943568706512451,0.07057739049196243,1.0089999437332153,1,2209106,0,0.07093393802642822,0.0,2119931,0,0,0,0
9.090222700004233,shake,2230454604,2209114,402,14,8143,-106,-14,-8,1,28.140625,0.013434925116598606,-0.0022533410228788853,0.9937988519668579,0.01611432433128357,-0.0006625251844525337,0.023706689476966858,-0.1875479817390442,0.0881538987159729,18.06841278076172,-0.12991230189800262,0.7745185494422913,-0.1177525743842125,0.7365371584892273,-0.01215972751379013,0.037981390953063965,0.9938921928405762,0.039880383759737015,1.0080000162124634,1,2209115,0,0.0402718149125576,0.0,2119941,0,0,0,0
